Уфа;62,2843813573507;73,0739957909835;Уфа;62,2843813573507;73,0739957909835;5970
Туймазы;59,4035186767578;72,3084030151367;Октябрьский;59,4753243965015;72,540652091043;1257
"""Кафе """"Отдых"""" (в ст. города)""";62,1917495727539;72,8387222290039;Уфа;62,2843813573507;73,0739957909835;1231
Октябрьский;59,4753243965015;72,540652091043;Туймазы;59,4035186767578;72,3084030151367;1155
Салават;62,1580488031561;70,4199778238932;Стерлитамак;62,2137942930468;70,9302315225407;1106
"""Кафе """"Отдых""""""";62,1901092529297;72,8301467895508;Поселок Чесноковка (в ст. Аэропорта);62,1875;72,7958984375;1042
Стерлитамак;62,2137942930468;70,9302315225407;Салават;62,1580488031561;70,4199778238932;772
Раздолье;60,4789581298828;75,7915878295898;Раздолье;60,4789581298828;75,7915878295898;765
Уфа;62,2843813573507;73,0739957909835;"""Кафе """"Отдых"""" (в ст. города)""";62,1917495727539;72,8387222290039;672
Раздолье;60,4789581298828;75,7915878295898;Профилакторий;60,5364418029785;75,8215713500977;575
Нефтекамск;60,3442287804945;75,6877160702112;Профилакторий;60,5364418029785;75,8215713500977;575
Стерлитамак;62,2137942930468;70,9302315225407;Ишимбай;62,2965090433757;70,5925622304281;457
Сады ранний Рассвет;62,0080490112305;70,8541488647461;Стерлитамак;62,2137942930468;70,9302315225407;427
Алексеевка 1 (115 м-т);62,2561187744141;73,1938400268555;Уфа;62,2843813573507;73,0739957909835;426
Стерлитамак;62,2137942930468;70,9302315225407;Стерлитамак;62,2137942930468;70,9302315225407;399
Салават;62,1580488031561;70,4199778238932;Ишимбай;62,2965090433757;70,5925622304281;384
Мелеуз;62,2065202985491;69,681296648298;Салават;62,1580488031561;70,4199778238932;370
Уфа;62,2843813573507;73,0739957909835;п. Дмитриевка;62,0349502563477;73,1816635131836;365
Стерлитамак;62,2137942930468;70,9302315225407;Ясное 2;NULL;NULL;342
Стерлитамак;62,2137942930468;70,9302315225407;Сады ранний Рассвет;62,0080490112305;70,8541488647461;303
Янаул;61,0832973827015;76,021052273837;Нефтекамск;60,3442287804945;75,6877160702112;299
Баймак;64,8276600557215;68,9932340734145;Сибай;65,2238910481081;69,2290459325758;286
Нефтекамск;60,3442287804945;75,6877160702112;Раздолье;60,4789581298828;75,7915878295898;285
Салават;62,1580488031561;70,4199778238932;Мелеуз;62,2065202985491;69,681296648298;283
"""Кафе """"Отдых""""""";62,1901092529297;72,8301467895508;п. Зубово 1;62,1678695678711;72,807502746582;273
Стерлитамак;62,2137942930468;70,9302315225407;Наумовка;62,2061882019043;70,7599411010742;272
Алексеевка 1 (115 м-т);62,2561187744141;73,1938400268555;Алексеевка 1 (115 м-т);62,2561187744141;73,1938400268555;270
Агидель;60,0021919250488;75,3203796386719;Нефтекамск;60,3442287804945;75,6877160702112;269
Сибай;65,2238910481081;69,2290459325758;Баймак;64,8276600557215;68,9932340734145;252
Бирск;61,7834456307547;74,3506142752511;Уфа;62,2843813573507;73,0739957909835;252
д. Воробьево;60,3569412231445;75,7582015991211;"""С/о """"Зеленая роща""""""";60,3248901367188;75,8167114257813;251
Ишимбай;62,2965090433757;70,5925622304281;Стерлитамак;62,2137942930468;70,9302315225407;244
