Персп 2П 142 Уфа (Мега) -  Енгалышево;33,533;43;<;0hr 46min;0hr 54min
Персп 2П 142 Уфа (Мега) -  Енгалышево;28,217;43;>;0hr 39min;0hr 46min
Персп 2П 150 Уфа (Мега) - Балагушево;41,282;43;<;0hr 57min;1hr 3min
Персп 2П 150 Уфа (Мега) - Балагушево;36,815;43;>;0hr 51min;0hr 56min
Персп 2П 151 Уфа (Мега) - Чишмы;54,033;44,3;<;1hr 13min;1hr 26min
Персп 2П 151 Уфа (Мега) - Чишмы;49,008;44,3;>;1hr 6min;1hr 18min
Персп 2П 152 Уфа (Мега) - Сады Нарат;54,868;43,3;<;1hr 16min;1hr 24min
Персп 2П 152 Уфа (Мега) - Сады Нарат;49,697;43,3;>;1hr 8min;1hr 15min
Персп 2П 154 Уфа (Мега) - Александровка;52,141;50,2;<;1hr 2min;1hr 18min
Персп 2П 154 Уфа (Мега) - Александровка;46,998;50,2;>;0hr 56min;1hr 11min
Персп 2П 157 Уфа (Мега) - Фомичево;33,86;43,7;<;0hr 46min;0hr 56min
Персп 2П 157 Уфа (Мега) - Фомичево;28,61;43,7;>;0hr 39min;0hr 47min
Персп 2П 163 Уфа (Мега) - Охлебинино;43,374;54,3;<;0hr 47min;1hr 5min
Персп 2П 163 Уфа (Мега) - Охлебинино;48,831;54,3;>;0hr 53min;1hr 15min
Персп 2П 163к Уфа (Мега) - Акбердино;29,757;55;<;0hr 32min;0hr 50min
Персп 2П 163к Уфа (Мега) - Акбердино;24,3;55;>;0hr 26min;0hr 38min
Персп 2П 164 Т Уфа (Мега) - Таптыково;23,14;45,1;<;0hr 30min;0hr 34min
Персп 2П 164 Т Уфа (Мега) - Таптыково;17,787;45,1;>;0hr 23min;0hr 26min
Персп 2П 164 Уфа (Мега) - Нижегородка;18,962;43;<;0hr 26min;0hr 29min
Персп 2П 164 Уфа (Мега) - Нижегородка;13,645;43;>;0hr 19min;0hr 21min
Персп 2П 165 Уфа (Северный АВ) - Иглино;32,529;43;<;0hr 45min;1hr 4min
Персп 2П 165 Уфа (Северный АВ) - Иглино;33,666;43;>;0hr 46min;1hr 5min
Персп 2П 171 Уфа (Дема) - Жуково (Конечная (ул. Парковая) - Больница №6);17,991;51,16;<;0hr 21min;0hr 25min
Персп 2П 171 Уфа (Дема) - Жуково (Конечная (ул. Парковая) - Больница №6);18,135;51,16;>;0hr 21min;0hr 25min
Персп 2П 213 Уфа (Мега) - ч/з Миловский Парк - д. Сергеевка;17,595;43;<;0hr 24min;0hr 28min
Персп 2П 213 Уфа (Мега) - ч/з Миловский Парк - д. Сергеевка;17,595;43;>;0hr 24min;0hr 28min
Персп 2П 214 Уфа (Мега) - ЖК «Миловский парк»;9,067;52,2;<;0hr 10min;0hr 20min
Персп 2П 214 Уфа (Мега) - ЖК «Миловский парк»;8,642;52,2;>;0hr 9min;0hr 18min
Персп 2П 247 Уфа (Мега) - Микрорайон Спутник (Чесноковка);17,944;53;<;0hr 20min;0hr 26min
Персп 2П 247 Уфа (Мега) - Микрорайон Спутник (Чесноковка);12,487;53;>;0hr 14min;0hr 19min
Персп 2П 253 к Уфа (Мега) - Кармаскалы;59,115;58;<;1hr 1min;1hr 8min
Персп 2П 253 к Уфа (Мега) - Кармаскалы;64,551;58;>;1hr 6min;1hr 14min
Персп 2П 253 соц Уфа (Мега) - Кармаскалы;47,048;51,6;<;0hr 54min;1hr 1min
Персп 2П 253 соц Уфа (Мега) - Кармаскалы;52,485;51,6;>;1hr 1min;1hr 9min
Персп 2П 311 Уфа (Южный АВ) - с. Султанаево;57,351;55,7;<;1hr 1min;1hr 26min
Персп 2П 311 Уфа (Южный АВ) - с. Султанаево;57,351;55,7;>;1hr 1min;1hr 24min
Персп 2П 311о Уфа (Южный АВ) -  Михайловский поворот - Деревня Опытное Хозяйство;24,892;48,5;<;0hr 30min;0hr 49min
Персп 2П 311о Уфа (Южный АВ) -  Михайловский поворот - Деревня Опытное Хозяйство;24,892;48,5;>;0hr 30min;0hr 49min
Персп 2П 311п Уфа (Эжный АВ) - Подымалово;23,403;56,1;<;0hr 25min;0hr 42min
Персп 2П 311п Уфа (Эжный АВ) - Подымалово;23,403;56,1;>;0hr 25min;0hr 43min
Персп 2П 313 к Уфа (Южный АВ) - с. Красный Яр;27,618;47;<;0hr 35min;0hr 55min
Персп 2П 313 к Уфа (Южный АВ) - с. Красный Яр;27,618;47;>;0hr 35min;0hr 55min
Персп 2П 357 Стерлитамак (Колх. Рынок) - д. Муравей;14,423;44,3;<;0hr 19min;0hr 34min
Персп 2П 357 Стерлитамак (Колх. Рынок) - д. Муравей;14,264;44,3;>;0hr 19min;0hr 34min
Персп 2П 358 Стерлитамак (Автовокзал) - Колхозный рынок - Загородный - д. Байрак;13,577;43;<;0hr 18min;0hr 41min
Персп 2П 358 Стерлитамак (Автовокзал) - Колхозный рынок - Загородный - д. Байрак;12,976;43;>;0hr 18min;0hr 44min
Персп 2П 391 Уфа (Южный АВ) - Николаевка;18,668;55;<;0hr 20min;0hr 35min
Персп 2П 391 Уфа (Южный АВ) - Николаевка;18,668;55;>;0hr 20min;0hr 37min
Персп 2П Уфа (Мега) - Сады Ново-Осоргино (Уфимский район);32,476;43;<;0hr 45min;0hr 59min
Персп 2П Уфа (Мега) - Сады Ново-Осоргино (Уфимский район);27,018;43;>;0hr 37min;0hr 48min
Персп 2П Уфа (Мега) - Село Сихонкино;37,717;43;<;0hr 52min;1hr 1min
Персп 2П Уфа (Мега) - Село Сихонкино;32,26;43;>;0hr 45min;0hr 54min
Персп 2П Уфа (Мега) - Село Теперишево;79,682;55,8;<;1hr 25min;1hr 42min
Персп 2П Уфа (Мега) - Село Теперишево;74,224;55,8;>;1hr 19min;1hr 37min
Персп 2П Уфа (Северный АВ) - Деревня Верный;22,745;43;<;0hr 31min;0hr 48min
Персп 2П Уфа (Северный АВ) - Деревня Верный;23,881;43;>;0hr 33min;0hr 50min
Персп 2П Уфа (Северный АВ) - Тугай;17,017;55;<;0hr 18min;0hr 26min
Персп 2П Уфа (Северный АВ) - Тугай;17,017;55;>;0hr 18min;0hr 26min
Персп Белорецк - Межгорье;79,31;52;<;1hr 31min;1hr 37min
Персп Белорецк - Межгорье;79,31;52;>;1hr 31min;1hr 37min
Персп Дюртюли - Бураево;70,642;55;<;1hr 17min;1hr 27min
Персп Дюртюли - Бураево;70,642;55;>;1hr 17min;1hr 27min
Персп Новобелокатай - Месягутово;77,971;50,6;<;1hr 32min;1hr 35min
Персп Новобелокатай - Месягутово;77,971;50,6;>;1hr 32min;1hr 35min
Персп Старосубхангулово - Белорецк;136,821;52;<;2hr 37min;2hr 43min
Персп Старосубхангулово - Белорецк;136,821;52;>;2hr 37min;2hr 43min
Персп Стерлитамак - Нижние Услы - Чуртан;40,682;43;<;0hr 56min;1hr 9min
Персп Стерлитамак - Нижние Услы - Чуртан;40,682;43;>;0hr 56min;1hr 9min
Персп Стерлитамак - Услыбаш - Константиноградовка;53,751;46,8;<;1hr 8min;1hr 24min
Персп Стерлитамак - Услыбаш - Константиноградовка;53,751;46,8;>;1hr 8min;1hr 24min
ПН 317д Уфа (Южный АВ) - Сады «Родник»;45,244;49,4;<;0hr 54min;1hr 15min
ПН 317д Уфа (Южный АВ) - Сады «Родник»;45,244;49,4;>;0hr 54min;1hr 14min
ПН Кумертау - Мурапталово;40,711;43;<;0hr 56min;1hr 1min
ПН Кумертау - Мурапталово;40,711;43;>;0hr 56min;1hr 1min
ПН Кумертау - Свобода;27,099;43;<;0hr 37min;0hr 37min
ПН Кумертау - Свобода;27,099;43;>;0hr 37min;0hr 37min
ПН Кумертау - Якшимбет;34,187;43;<;0hr 47min;0hr 49min
ПН Кумертау - Якшимбет;34,187;43;>;0hr 47min;0hr 49min
ПН Стерлитамак - Айгулево;20,129;43;<;0hr 28min;0hr 40min
ПН Стерлитамак - Айгулево;20,129;43;>;0hr 28min;0hr 40min
ПН Стерлитамак - Аючево;28,925;41;<;0hr 42min;0hr 54min
ПН Стерлитамак - Аючево;28,925;41;>;0hr 42min;0hr 55min
ПН Стерлитамак - Дергачевка;47,721;43,7;<;1hr 5min;1hr 20min
ПН Стерлитамак - Дергачевка;47,721;43,7;>;1hr 5min;1hr 18min
ПН Стерлитамак - Куганак;25,87;52,4;<;0hr 29min;0hr 53min
ПН Стерлитамак - Куганак;25,87;52,4;>;0hr 29min;0hr 49min
ПН Стерлитамак - Кунакбаево;21,156;43,2;<;0hr 29min;0hr 42min
ПН Стерлитамак - Кунакбаево;21,156;43,2;>;0hr 29min;0hr 41min
ПН Стерлитамак - Кучербаево;22,611;43;<;0hr 31min;0hr 43min
ПН Стерлитамак - Кучербаево;22,611;43;>;0hr 31min;0hr 41min
ПН Стерлитамак - Николаевка;29,143;43;<;0hr 40min;0hr 56min
ПН Стерлитамак - Николаевка;29,143;43;>;0hr 40min;0hr 55min
ПН Стерлитамак - Талалаевка;30,082;45,6;<;0hr 39min;0hr 58min
ПН Стерлитамак - Талалаевка;30,082;45,6;>;0hr 39min;0hr 55min
