Шаран;60,0476789474487;73,186351776123;Туймазы;59,7044503061395;72,7754761545282;146
Амзя;61,9794998168945;71,3588485717773;Нефтекамск;60,3442287804945;75,6877160702112;143
Туймазы;59,7044503061395;72,7754761545282;Старые Туймазы (в ст. Туймазы АВ);59,6004981994629;72,6756286621094;141
Кушнаренково;61,5291397094727;73,7307754516602;Уфа;62,2843813573507;73,0739957909835;140
п. Дмитриевка;62,0349502563477;73,1816635131836;Уфа;62,2843813573507;73,0739957909835;137
Кушнаренково;61,5291397094727;73,7307754516602;Граница г. Уфа (Затон);62,107120513916;73,1578521728516;137
Стерлитамак;62,2137942930468;70,9302315225407;Красноусольский;62,7925933837891;71,4237482706706;135
Стерлитамак;62,2137942930468;70,9302315225407;Покровка;62,4311790466309;71,3377685546875;134
Уфа;62,2843813573507;73,0739957909835;д. Вавилово;62,0968284606934;73,1764068603516;132
Поселок Чесноковка (в ст. Аэропорта);62,1875;72,7958984375;Уфа;62,2843813573507;73,0739957909835;128
Зирган МГ (изОренбурга);62,1685409545898;70,1571502685547;Салават;62,1580488031561;70,4199778238932;120
Металлобаза (в ст. города);62,1713600158691;72,7459030151367;Уфа;62,2843813573507;73,0739957909835;119
Уфа;62,2843813573507;73,0739957909835;Нефтекамск;60,3442287804945;75,6877160702112;114
Кумертау;62,0444156646729;69,3144878387451;Мелеуз;62,2065202985491;69,681296648298;114
Сады (обратное);62,1694488525391;70,8558883666992;Уфа;62,2843813573507;73,0739957909835;114
Красноусольский;62,7925933837891;71,4237482706706;Стерлитамак;62,2137942930468;70,9302315225407;113
Мелеуз;62,2065202985491;69,681296648298;Кумертау;62,0444156646729;69,3144878387451;111
Ясное 2;NULL;NULL;Стерлитамак;62,2137942930468;70,9302315225407;106
Уфа;62,2843813573507;73,0739957909835;Булгаково (в ст. Уфы);62,1613502502441;72,5758438110352;103
Нефтекамск;60,3442287804945;75,6877160702112;Краснохолмский;61,1543106079102;75,4824111938477;102
Уфа;62,2843813573507;73,0739957909835;Туймазы;59,7044503061395;72,7754761545282;100
Нефтекамск;60,3442287804945;75,6877160702112;Уфа;62,2843813573507;73,0739957909835;100
Стерлитамак;62,2137942930468;70,9302315225407;п.Рощинский обратное направление;62,2051696777344;71,1448593139648;99
п.Рощинский обратное направление;62,2051696777344;71,1448593139648;Стерлитамак;62,2137942930468;70,9302315225407;98
Стерлитамак;62,2137942930468;70,9302315225407;сады Строитель 3;59,5618209838867;72,6509780883789;96
Стерлитамак;62,2137942930468;70,9302315225407;Сады Каучук-5;62,0379219055176;70,8871994018555;95
КПМ (в ст. Иванаево);60,950309753418;74,5033493041992;КПМ (в ст. Иванаево);60,950309753418;74,5033493041992;94
Уфа;62,2843813573507;73,0739957909835;Сады (обратное);62,1694488525391;70,8558883666992;93
сады Строитель 3;59,5618209838867;72,6509780883789;Стерлитамак;62,2137942930468;70,9302315225407;86
Уфа;62,2843813573507;73,0739957909835;Сад №4;62,4177207946777;73,3074417114258;86
Уфа;62,2843813573507;73,0739957909835;"""Сады """"Нарат""""""";61,8999290466309;72,4119567871094;85
Стерлитамак;62,2137942930468;70,9302315225407;Сады Аэропорт-2;62,0642509460449;70,7295227050781;85
Сады (обратное);62,1694488525391;70,8558883666992;Стерлитамак;62,2137942930468;70,9302315225407;84
ост. Ташкиново (в ст.города);60,3433303833008;75,5858612060547;Ташкиновский парк;60,3414192199707;75,5736694335938;80
Туймазы;59,7044503061395;72,7754761545282;с. Тюменяк (в ст. Бирск);59,8119201660156;72,9230194091797;80
Сады Каучук-5;62,0379219055176;70,8871994018555;Стерлитамак;62,2137942930468;70,9302315225407;80
п. Зубово 1;62,1678695678711;72,807502746582;Уфа;62,2843813573507;73,0739957909835;79
Нефтекамск;60,3442287804945;75,6877160702112;Музяково;60,4707183837891;75,8082885742188;79
Сады Аэропорт-2;62,0642509460449;70,7295227050781;Стерлитамак;62,2137942930468;70,9302315225407;79
Стерлитамак;62,2137942930468;70,9302315225407;Сады (обратное);62,1694488525391;70,8558883666992;78
Кумертау;62,0444156646729;69,3144878387451;Кумертау;62,0444156646729;69,3144878387451;77
Уфа;62,2843813573507;73,0739957909835;Октябрьский;59,4753243965015;72,540652091043;77
пер. Нижегородка;62,1099700927734;72,7769393920898;Уфа;62,2843813573507;73,0739957909835;73
Туймазы;59,7044503061395;72,7754761545282;Уфа;62,2843813573507;73,0739957909835;73
Уфа;62,2843813573507;73,0739957909835;Стерлитамак;62,2137942930468;70,9302315225407;71
Мелеуз;62,2065202985491;69,681296648298;Зирган МГ (в ст.Оренбурга);62,1684303283691;70,157096862793;69
Сады Рассвет;62,0581588745117;70,9159393310547;Стерлитамак;62,2137942930468;70,9302315225407;67
Октябрьский;59,4753243965015;72,540652091043;Старые Туймазы;59,597770690918;72,675048828125;67
Уфа;62,2843813573507;73,0739957909835;Кармаскалы;62,1264495849609;71,1268615722656;66
Краснохолмский;61,1543106079102;75,4824111938477;Нефтекамск;60,3442287804945;75,6877160702112;66
Туймазы;59,7044503061395;72,7754761545282;Туймазы;59,7044503061395;72,7754761545282;65
Уфа;62,2843813573507;73,0739957909835;пер. Архангельское;63,1054191589355;72,3757781982422;65
Амзя 1;60,4749298095703;75,9521636962891;Нефтекамск;60,3442287804945;75,6877160702112;64
Нефтекамск;60,3442287804945;75,6877160702112;Дюртюли;60,9999590421978;74,4713568436472;63
Стерлитамак;62,2137942930468;70,9302315225407;Буриказган;62,0249900817871;71,0851593017578;63
Музяково;60,4707183837891;75,8082885742188;Нефтекамск;60,3442287804945;75,6877160702112;62
Октябрьский;59,4753243965015;72,540652091043;Уфа;62,2843813573507;73,0739957909835;62
Белебей;60,1639169262302;71,8110947147492;Родники (для 101 м-та);60,1141395568848;71,7473831176758;61
Дюртюли;60,9999590421978;74,4713568436472;Уфа;62,2843813573507;73,0739957909835;58
Уфа;62,2843813573507;73,0739957909835;Дюртюли;60,9999590421978;74,4713568436472;58
Нефтекамск;60,3442287804945;75,6877160702112;Амзя;61,9794998168945;71,3588485717773;55
Нефтекамск;60,3442287804945;75,6877160702112;Кувакино;60,5896492004395;75,8407363891602;55
Стерлитамак;62,2137942930468;70,9302315225407;Уфа;62,2843813573507;73,0739957909835;54
Авдон;61,9432601928711;72,9004592895508;Уфа;62,2843813573507;73,0739957909835;54
Уфа;62,2843813573507;73,0739957909835;Миловка;62,0798301696777;73,1148834228516;53
Родники (для 101 м-та);60,1141395568848;71,7473831176758;Белебей;60,1639169262302;71,8110947147492;52
Уфа;62,2843813573507;73,0739957909835;Подымалово (в ст. города);61,9805908203125;73,2835922241211;51
Стерлитамак;62,2137942930468;70,9302315225407;Васильевка 2(прямое);62,1845893859863;70,6482162475586;50
Развилка;62,0911102294922;70,9363327026367;Стерлитамак;62,2137942930468;70,9302315225407;49
Стерлитамак;62,2137942930468;70,9302315225407;СНТ Заря;62,2682495117188;70,8270874023438;48
Нефтекамск;60,3442287804945;75,6877160702112;Кариево;60,5086288452148;75,5333633422852;47
Стерлибашево;61,4433002471924;70,5663757324219;Стерлитамак;62,2137942930468;70,9302315225407;47
Шаран;60,0476789474487;73,186351776123;с. Наратасты;60,0133094787598;73,1461715698242;47
Салават;62,1580488031561;70,4199778238932;Васильевка;62,1779518127441;70,628776550293;46
Стерлитамак;62,2137942930468;70,9302315225407;Стерлибашево;61,4433002471924;70,5663757324219;46
Миловка;62,0798301696777;73,1148834228516;Уфа;62,2843813573507;73,0739957909835;45
Кармаскалы;62,1264495849609;71,1268615722656;Уфа;62,2843813573507;73,0739957909835;45
Стерлитамак;62,2137942930468;70,9302315225407;6 совхоз (прямое);62,2353210449219;70,8113098144531;45
Уфа;62,2843813573507;73,0739957909835;Сады УАИ (в ст. Мусино);62,1769104003906;72,3410034179688;44
Стерлитамак;62,2137942930468;70,9302315225407;Санаторий Красноусольск КП МГ;62,8531303405762;71,4844665527344;43
Янаул;61,0832973827015;76,021052273837;Гудбурово;60,9326210021973;75,9318695068359;43
Нефтекамск;60,3442287804945;75,6877160702112;Кутерем;60,6150016784668;75,4841003417969;43
6 совхоз (прямое);62,2353210449219;70,8113098144531;Стерлитамак;62,2137942930468;70,9302315225407;42
Кутлинка;60,4337310791016;75,627571105957;Кариево;60,5086288452148;75,5333633422852;41
Уфа;62,2843813573507;73,0739957909835;"""Сады """"Лесная поляна""""""";62,1466789245605;72,8246612548828;41
Старые Туймазы (в ст. Туймазы АВ);59,6004981994629;72,6756286621094;Туймазы;59,7044503061395;72,7754761545282;41
пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;Карманово;60,6490783691406;75,9502487182617;41
Нефтекамск;60,3442287804945;75,6877160702112;д. Зубовка;60,3143310546875;75,8270874023438;41
Петровское АС;62,6946296691895;70,8995132446289;Стерлитамак;62,2137942930468;70,9302315225407;40
Бирск;61,7834456307547;74,3506142752511;Гараж Мишкино;62,2247200012207;74,5857772827148;40
Туймазы;59,7044503061395;72,7754761545282;Наратасты (в ст. Чалмалы);60,0105094909668;73,1449279785156;40
Раздолье;60,4789581298828;75,7915878295898;Кувакино;60,5896492004395;75,8407363891602;40
Нефтекамск;60,3442287804945;75,6877160702112;Ташкиново;60,3443794250488;75,5878829956055;40
Октябрьский;59,4753243965015;72,540652091043;Серафимовский;59,7897135416667;72,4846954345703;39
Стерлитамак;62,2137942930468;70,9302315225407;"""Сады """"Майские""""""";62,1595001220703;70,7094268798828;39
Красноусольский;62,7925933837891;71,4237482706706;Уфа;62,2843813573507;73,0739957909835;38
СНТ Заря;62,2682495117188;70,8270874023438;Стерлитамак;62,2137942930468;70,9302315225407;38
Покровка;62,4311790466309;71,3377685546875;Стерлитамак;62,2137942930468;70,9302315225407;38
Стерлитамак;62,2137942930468;70,9302315225407;Талачево;62,036449432373;71,1645584106445;38
Уфа;62,2843813573507;73,0739957909835;Сады Факел;61,8391990661621;73,4690704345703;38
Нефтекамск;60,3442287804945;75,6877160702112;Кутлинка;60,4337310791016;75,627571105957;37
Уфа;62,2843813573507;73,0739957909835;Волково;61,8612289428711;73,3411331176758;36
Дюртюли;60,9999590421978;74,4713568436472;Нефтекамск;60,3442287804945;75,6877160702112;36
пер. Архангельское;63,1054191589355;72,3757781982422;Уфа;62,2843813573507;73,0739957909835;36
Карманово;60,6490783691406;75,9502487182617;пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;36
Стерлитамак;62,2137942930468;70,9302315225407;пос. Мебельный;62,3743896484375;71,0879135131836;36
Уфа;62,2843813573507;73,0739957909835;пер. Нижегородка;62,1099700927734;72,7769393920898;35
Уфа;62,2843813573507;73,0739957909835;Красноусольский;62,7925933837891;71,4237482706706;35
Бирск;61,7834456307547;74,3506142752511;Баженово;61,8250198364258;74,4949111938477;35
Нефтекамск;60,3442287804945;75,6877160702112;пер.Куяново МГ;60,6455917358398;75,1280670166016;35
Уфа;62,2843813573507;73,0739957909835;Авдон;61,9432601928711;72,9004592895508;34
Туймазы АС;59,4032287597656;72,3089370727539;Октябрьский;59,4753243965015;72,540652091043;34
Гудбурово;60,9326210021973;75,9318695068359;Янаул;61,0832973827015;76,021052273837;34
Стерлитамак;62,2137942930468;70,9302315225407;Янгискаин;62,6004219055176;71,2006072998047;33
