М 145 Стерлитамак - Белое озеро - Антоновка;<;"а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-052 ""Стерлитамак - Красноусольский"", Ленина ул. (Косяковка), Бабушкина ул. (г. Стерлитамак), Техническая ул., Техническая ул. (Стерлитамак), пр. Ленина (Стерлитамак), Волочаевская ул. (Стерлитамак), ул. Дружбы (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 145 Стерлитамак - Белое озеро - Антоновка;>;"ул. Худайбердина (Стерлитамак), ул. Дружбы (Стерлитамак), Волочаевская ул. (Стерлитамак), пр. Ленина (Стерлитамак), Техническая ул. (Стерлитамак), Техническая ул., Бабушкина ул. (г. Стерлитамак), Ленина ул. (Косяковка), а.д. 80Н-052 ""Стерлитамак - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"""
М 149 Стерлитамак - Стерлибашево;<;"Ленина ул. (Стерлибашево), а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 149 Стерлитамак - Стерлибашево;>;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Ленина ул. (Стерлибашево)"
М 170 Стерлитамак - Стерлибашево - Янгурча;<;"а.д. 80Н-030 ""Киргиз-Мияки - Стерлибашево"", Островского ул. (Стерлибашево), Карла Маркса (Стерлибашево), Ленина ул. (Стерлибашево), а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 170 Стерлитамак - Стерлибашево - Янгурча;>;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Ленина ул. (Стерлибашево), Карла Маркса (Стерлибашево), Островского ул. (Стерлибашево), а.д. 80Н-030 ""Киргиз-Мияки - Стерлибашево"""
М 171 Федоровка - Салават;<;"Вокзальная ул. (Салават), Малая объездная дорога (Салават), а.д. Р-240 ""Уфа - Оренбург"", а.д. 80Н-391 ""Салават - Дмитриевка - Петропавловка - а.д. Мелеуз - Федоровка"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", Мира ул. (с. Нордовка), а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Ленина ул. (Федоровка)"
М 171 Федоровка - Салават;>;"Ленина ул. (Федоровка), а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", Мира ул. (с. Нордовка), а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-391 ""Салават - Дмитриевка - Петропавловка - а.д. Мелеуз - Федоровка"", а.д. Р-240 ""Уфа - Оренбург"", Малая объездная дорога (Салават), Вокзальная ул. (Салават)"
М 185 Стерлитамак - Стерлибашево - Булаж;<;"Галеева ул. (Стерлибашево), Ленина ул. (Стерлибашево), а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 185 Стерлитамак - Стерлибашево - Булаж;>;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Ленина ул. (Стерлибашево), Галеева ул. (Стерлибашево)"
М 190 Стерлитамак - Зилим-Караново;<;"а.д. 80Н-004 ""Архангельское - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-052 ""Стерлитамак - Красноусольский"", Ленина ул. (Косяковка), Бабушкина ул. (г. Стерлитамак), Техническая ул., Техническая ул. (Стерлитамак), Западная ул. (Стерлитамак)"
М 190 Стерлитамак - Зилим-Караново;>;"Западная ул. (Стерлитамак), Техническая ул. (Стерлитамак), Техническая ул., Бабушкина ул. (г. Стерлитамак), Ленина ул. (Косяковка), а.д. 80Н-052 ""Стерлитамак - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-004 ""Архангельское - Красноусольский"""
М 201 Стерлитамак - Кабакуш;<;"а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-055 ""Стерлитамак - Федоровка"", Парковая ул. (Елимбетово), а.д. 80Н-055 ""Стерлитамак - Федоровка"", а.д. Р-240 ""Уфа - Оренбург"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 201 Стерлитамак - Кабакуш;>;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. Р-240 ""Уфа - Оренбург"", а.д. 80Н-055 ""Стерлитамак - Федоровка"", Парковая ул. (Елимбетово), а.д. 80Н-055 ""Стерлитамак - Федоровка"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-448 ""Кундяк - Халикеево"""
М 220 Стерлитамак АВ - Коварды;<;"а.д. 80Н-227 ""Зилим-Караново - Коварды"", а.д. 80Н-004 ""Архангельское - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-052 ""Стерлитамак - Красноусольский"", Ленина ул. (Косяковка), Бабушкина ул. (г. Стерлитамак), Техническая ул., Техническая ул. (Стерлитамак), Западная ул. (Стерлитамак)"
М 220 Стерлитамак АВ - Коварды;>;"Западная ул. (Стерлитамак), Техническая ул. (Стерлитамак), Техническая ул., Бабушкина ул. (г. Стерлитамак), Ленина ул. (Косяковка), а.д. 80Н-052 ""Стерлитамак - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-004 ""Архангельское - Красноусольский"", а.д. 80Н-227 ""Зилим-Караново - Коварды"""
М 225 Мелеуз - Мраково;<;"Биишевой ул. (Мраково), Совхозная ул. (Мраково), а.д. 80К-12 ""Магнитогорск - Ира"", а.д. 80Н-360 ""Волостновка - а.д. Магнитогорск - Ира"", а.д. Валитово - Волостновка, а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино"", а.д. 80К-12 ""Магнитогорск - Ира"", а.д. Р-240 ""Уфа - Оренбург"", Березовая ул. (Каран), Ленина ул. (Мелеуз), Бурангулова ул. (Мелеуз)"
М 225 Мелеуз - Мраково;>;"Бурангулова ул. (Мелеуз), Ленина ул. (Мелеуз), Березовая ул. (Каран), а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-12 ""Магнитогорск - Ира"", а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино"", а.д. Валитово - Волостновка, а.д. 80Н-360 ""Волостновка - а.д. Магнитогорск - Ира"", а.д. 80К-12 ""Магнитогорск - Ира"", Совхозная ул. (Мраково), Биишевой ул. (Мраково)"
М 225 Стерлитамак АВ - Юмагузино;<;"а.д. 80Н-455 ""Старый Калкаш - Куганакбаш"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 225 Стерлитамак АВ - Юмагузино;>;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-455 ""Старый Калкаш - Куганакбаш"""
М 229 Мелеуз - Федоровка;<;"а.д. 80Н-034 ""Мелеуз - Федоровка"""
М 229 Мелеуз - Федоровка;>;"а.д. 80Н-034 ""Мелеуз - Федоровка"""
М 240 Стерлитамак АВ - Саитбаба;<;"Колхозная ул. (Саитбаба), а.д. 80Н-226 ""Зириково - Саитбаба"", а.д. 80Н-004 ""Архангельское - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-052 ""Стерлитамак - Красноусольский"", Ленина ул. (Косяковка), Бабушкина ул. (г. Стерлитамак), Техническая ул., Техническая ул. (Стерлитамак), Западная ул. (Стерлитамак)"
М 240 Стерлитамак АВ - Саитбаба;>;"Западная ул. (Стерлитамак), Техническая ул. (Стерлитамак), Техническая ул., Бабушкина ул. (г. Стерлитамак), Ленина ул. (Косяковка), а.д. 80Н-052 ""Стерлитамак - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-004 ""Архангельское - Красноусольский"", а.д. 80Н-226 ""Зириково - Саитбаба"", Колхозная ул. (Саитбаба)"
М 242 Мелеуз - В. Биккузино;<;"а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино"", а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", Гиндуллы Исянюлова ул (Малошарипово), а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", а.д. 80Н-025 ""Ишимбай - Воскресенское - Мелеуз"", Смоленская ул. (Мелеуз), Бурангулова ул. (Мелеуз)"
М 242 Мелеуз - В. Биккузино;>;"Бурангулова ул. (Мелеуз), Смоленская ул. (Мелеуз), а.д. 80Н-025 ""Ишимбай - Воскресенское - Мелеуз"", а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", Гиндуллы Исянюлова ул (Малошарипово), а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино"""
М 244 Стерлитамак АВ - Тавричанка;<;"а.д. местного значения подъезд к с. Тавричанка, а.д. 80Н-053 ""Стерлитамак - Раевский"", Раевский тракт"
М 244 Стерлитамак АВ - Тавричанка;>;"Раевский тракт, а.д. 80Н-053 ""Стерлитамак - Раевский"", а.д. местного значения подъезд к с. Тавричанка"
М 250 Стерлитамак АВ - Красноармейский;<;"а.д. Красноармейская - Абдрахманово, а.д. Абдрахманово - Первомаское, а.д. 80Н-469 "" Первомайское - а.д. Стерлитамак"", а.д. 80Н-053 ""Стерлитамак - Раевский"", Раевский тракт, ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 250 Стерлитамак АВ - Красноармейский;>;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Раевский тракт, а.д. 80Н-053 ""Стерлитамак - Раевский"", а.д. 80Н-469 "" Первомайское - а.д. Стерлитамак"", а.д. Абдрахманово - Первомаское, а.д. Красноармейская - Абдрахманово"
М 501 Стерлитамак АВ - Кабакуш - Стерлибашево АС - Николаевка - Стерлитамак;>;"Раевский тракт, а.д. Р-240 ""Уфа - Оренбург"", а.д. 80Н-055 ""Стерлитамак - Федоровка"", Парковая ул. (Елимбетово), а.д. 80Н-055 ""Стерлитамак - Федоровка"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", Галеева ул. (Стерлибашево), Ленина ул. (Стерлибашево), а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. Р-240 ""Уфа - Оренбург"", Раевский тракт"
М 503 Федоровка АС - Стерлитамак АВ ч\з Стерлибашево АС;<;"ул. Худайбердина (Стерлитамак), ул. Артема (Стерлитамак), ул. Водолаженко (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Ленина ул. (Стерлибашево), Галеева ул. (Стерлибашево), а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Ленина ул. (Федоровка)"
М 503 Федоровка АС - Стерлитамак АВ ч\з Стерлибашево АС;>;"Ленина ул. (Федоровка), а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", Галеева ул. (Стерлибашево), Ленина ул. (Стерлибашево), а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, ул. Водолаженко (Стерлитамак), ул. Артема (Стерлитамак), ул. Худайбердина (Стерлитамак)"
М 510 Стерлитамак АВ - Наумкино - Толбазы АС;<;"Первомайская ул. (Толбазы), Ленина ул. (Толбазы), ул. Химиков (Толбазы), а.д. 80Н-097 ""Толбазы - Семенкино"", Садовая ул. (Асавбашево), Центральная ул. (Асавбашево), а.д. 80Н-097 ""Толбазы - Семенкино"", Первомайская ул. (Буриказган), а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский"", Раевский тракт"
М 510 Стерлитамак АВ - Наумкино - Толбазы АС;>;"Раевский тракт, а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский"", Первомайская ул. (Буриказган), а.д. 80Н-097 ""Толбазы - Семенкино"", Центральная ул. (Асавбашево), Садовая ул. (Асавбашево), а.д. 80Н-097 ""Толбазы - Семенкино"", ул. Химиков (Толбазы), Ленина ул. (Толбазы), Первомайская ул. (Толбазы)"
М 533 Уфа (Южный АВ) - Чекмагуш;<;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", Ленина ул. (Чекмагуш), Октябрьская ул. (Чекмагуш)"
М 533 Уфа (Южный АВ) - Чекмагуш;>;"Октябрьская ул. (Чекмагуш), Ленина ул. (Чекмагуш), а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 536 Уфа (Южный АВ) - Дюртюли;<;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. М-7 ""Волга"", а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", Калинина ул. (Москово), а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", а.д. 80Н-036 ""Новодесяткино - Тартышево - М-7 ""Волга"""", 70-летия Октября ул. (Дюртюли), Ленина ул. (Дюртюли), Василия Горшкова ул. (Дюртюли)"
М 536 Уфа (Южный АВ) - Дюртюли;>;"Василия Горшкова ул. (Дюртюли), Ленина ул. (Дюртюли), 70-летия Октября ул. (Дюртюли), а.д. 80Н-036 ""Новодесяткино - Тартышево - М-7 ""Волга"""", а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", Калинина ул. (Москово), а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", а.д. М-7 ""Волга"", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 554 Уфа (Южный АВ) - Красный Холм;<;"а.д. Р-315, а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-240 ""Уфа - Оренбург"", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 554 Уфа (Южный АВ) - Красный Холм;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-315"
М 557 Уфа (Южный АВ) - Мишкино ч/з Зап. развилку;<;"Революционная ул. (Мишкино), ул. Ленина (Мишкино), Тракторная ул. (Мишкино), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-240 ""Уфа - Оренбург"", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 557 Уфа (Южный АВ) - Мишкино ч/з Зап. развилку;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. 80К-004 ""Бирск - Тастуба - Сатка"", Тракторная ул. (Мишкино), ул. Ленина (Мишкино)"
М 564 Уфа (Южный АВ) - Колтасы;<;"Кооперативная ул. Калтасы), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", а.д. Р-315, а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-240 ""Уфа - Оренбург"", а.д. М-7 ""Волга"", ул. Ахметова, пр. Дружбы Народов, а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 564 Уфа (Южный АВ) - Колтасы;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", пр. Дружбы Народов, ул. Ахметова, а.д. М-7 ""Волга"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-315, а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Кооперативная ул. Калтасы)"
М 567 Уфа (Южный АВ) - Аскино ч/з Зап. развилку;<;"Пионерская ул. (Аскино), Советская ул. (Аскино), Крестьянская ул. (Аскино), а.д. 80К-036 ""Явгиьдино - Щучье Озеро"", а.д. 80К-004 ""Бирск - Тастуба - Сатка"", Тракторная ул. (Мишкино), ул. Ленина (Мишкино), Революционная ул. (Мишкино), ул. Ленина (Мишкино), Тракторная ул. (Мишкино), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-240 ""Уфа - Оренбург"", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 567 Уфа (Южный АВ) - Аскино ч/з Зап. развилку;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. 80К-004 ""Бирск - Тастуба - Сатка"", Тракторная ул. (Мишкино), ул. Ленина (Мишкино), Революционная ул. (Мишкино), ул. Ленина (Мишкино), Тракторная ул. (Мишкино), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", а.д. 80К-036 ""Явгиьдино - Щучье Озеро"", Крестьянская ул. (Аскино), Советская ул. (Аскино), Пионерская ул. (Аскино)"
М 570 К Янаул - Бураево;<;"а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. 80Н-319 ""а.д. Уфа - Бирск - Янаул - Старояшево"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-315, Школьная ул. (Ижболдино), а.д. 80К-029 ""Уфа - Бирск - Янаул"", Азина ул. (Янаул), Худайбердина ул. (Янаул)"
М 570 К Янаул - Бураево;>;"Худайбердина ул. (Янаул), Азина ул. (Янаул), а.д. 80К-029 ""Уфа - Бирск - Янаул"", Школьная ул. (Ижболдино), а.д. Р-315, а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. 80Н-319 ""а.д. Уфа - Бирск - Янаул - Старояшево"", а.д. 80К-029 ""Уфа - Бирск - Янаул"""
М 577 Уфа (Южный АВ) - Караидель ч/з зап. развилку;<;"ул. Первомайская (Караидель), ул. Ленина (Караидель), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", Тракторная ул. (Мишкино), ул. Ленина (Мишкино), Революционная ул. (Мишкино), ул. Ленина (Мишкино), Тракторная ул. (Мишкино), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-240 ""Уфа - Оренбург"", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 577 Уфа (Южный АВ) - Караидель ч/з зап. развилку;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. 80К-004 ""Бирск - Тастуба - Сатка"", Тракторная ул. (Мишкино), ул. Ленина (Мишкино), Революционная ул. (Мишкино), ул. Ленина (Мишкино), Тракторная ул. (Мишкино), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", ул. Ленина (Караидель), ул. Первомайская (Караидель)"
М 584 Уфа (Южный АВ) - Янаул ч/з западную развилку;<;"Худайбердина ул. (Янаул), Азина ул. (Янаул), а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-240 ""Уфа - Оренбург"", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 584 Уфа (Южный АВ) - Янаул ч/з западную развилку;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", Азина ул. (Янаул), Худайбердина ул. (Янаул)"
М 584 Уфа (Южный АВ) - Янаул ч/з Кр. Холм;<;"Худайбердина ул. (Янаул), Азина ул. (Янаул), а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-315, а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-240 ""Уфа - Оренбург"", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 584 Уфа (Южный АВ) - Янаул ч/з Кр. Холм;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-315, а.д. 80К-029 ""Уфа - Бирск - Янаул"", Азина ул. (Янаул), Худайбердина ул. (Янаул)"
М 586 Уфа (Южный АВ) - Агидель;<;"Академика Курчатова ул., Первых Строителей ул. (Агидель), а.д. 80Н-344 ""Ашит - Агидель"", а.д. 80Н-588 ""Арлан - Ашит"", а.д. 80К-038 ""Дюртюли - Нефтекамск"", Садовая ул. (Дюртюли), Василия Горшкова ул. (Дюртюли), Ленина ул. (Дюртюли), 70-летия Октября ул. (Дюртюли), Магистральная ул. (Дюртюли), а.д. 80Н-058 ""Чекмагуш - Дюртюли"", а.д. М-7 ""Волга"", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 586 Уфа (Южный АВ) - Агидель;>;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. М-7 ""Волга"", а.д. 80Н-058 ""Чекмагуш - Дюртюли"", Магистральная ул. (Дюртюли), 70-летия Октября ул. (Дюртюли), Ленина ул. (Дюртюли), Василия Горшкова ул. (Дюртюли), Садовая ул. (Дюртюли), а.д. 80К-038 ""Дюртюли - Нефтекамск"", а.д. 80Н-588 ""Арлан - Ашит"", а.д. 80Н-344 ""Ашит - Агидель"", Первых Строителей ул. (Агидель), Академика Курчатова ул."
