Стерлитамак - Сады Аэропорт 2;110-2;Стерлитамак;62,2137942930468;70,9302315225407;Сады Аэропорт-2;62,0642509460449;70,7295227050781;121.000000000000;121.000000000000;0.000000000000;0.000000
Салават-Мелеуз;102;Зирган МГ (изОренбурга);62,1685409545898;70,1571502685547;Салават;62,1580488031561;70,4199778238932;115.500000000000;114.111111111110;1.388888888890;1.220000
Кумертау-Мелеуз;101;Кумертау;62,0444156646729;69,3144878387451;Мелеуз;62,2065202985491;69,681296648298;113.750000000000;126.555555555553;-12.805555555553;-10.120000
Кумертау-Мелеуз;101;Мелеуз;62,2065202985491;69,681296648298;Кумертау;62,0444156646729;69,3144878387451;111.250000000000;122.444444444442;-11.194444444442;-9.140000
Октябрьский - Туймазы ч/з Нарышево;106;Туймазы;59,7044503061395;72,7754761545282;Старые Туймазы (в ст. Туймазы АВ);59,6004981994629;72,6756286621094;110.500000000000;103.555555555554;6.944444444446;6.710000
Уфа (Южный автовокзал) - Нижегородка;164;Уфа;62,2843813573507;73,0739957909835;Уфа;62,2843813573507;73,0739957909835;107.666666666666;80.125000000000;27.541666666666;34.370000
Нефтекамск АВ - Уфа (Южный автовокзал);588;Уфа;62,2843813573507;73,0739957909835;Нефтекамск;60,3442287804945;75,6877160702112;106.250000000000;99.111111111110;7.138888888890;7.200000
Стерлитамак (кол. Рынок) - Наумовка;109;Техникум;62,1675796508789;70,7073135375977;Стерлитамак;62,2137942930468;70,9302315225407;104.000000000000;145.888888888884;-41.888888888884;-28.710000
Октябрьский - Туймазы ч/з Нарышево;106;Октябрьский;59,4753243965015;72,540652091043;Октябрьский;59,4753243965015;72,540652091043;103.250000000000;86.111111111109;17.138888888891;19.900000
"""Стерлитамак - Сады """"Каучук 5/3""""""";157-б;Стерлитамак;62,2137942930468;70,9302315225407;Сады Каучук-5;62,0379219055176;70,8871994018555;101.500000000000;101.500000000000;0.000000000000;0.000000
Уфа - Лесхоз;108;Сады (обратное);62,1694488525391;70,8558883666992;Уфа;62,2843813573507;73,0739957909835;100.999999999999;144.000000000000;-43.000000000001;-29.860000
сан. Красноусольск-Стерлитамак ч/з рынок;282 к;Красноусольский;62,7925933837891;71,4237482706706;Стерлитамак;62,2137942930468;70,9302315225407;98.500000000000;72.888888888885;25.611111111115;35.140000
"""Стерлитамак - Сады """"Ильмень""""""";125;Сады (обратное);62,1694488525391;70,8558883666992;Стерлитамак;62,2137942930468;70,9302315225407;98.500000000000;98.500000000000;0.000000000000;0.000000
Уфа - Лесхоз;108;п. Дмитриевка;62,0349502563477;73,1816635131836;Уфа;62,2843813573507;73,0739957909835;96.999999999999;136.125000000000;-39.125000000001;-28.740000
сан. Красноусольск-Стерлитамак ч/з рынок;282 к;Стерлитамак;62,2137942930468;70,9302315225407;Красноусольский;62,7925933837891;71,4237482706706;96.750000000000;107.222222222220;-10.472222222220;-9.770000
Уфа (К.Рынок)-Ст.Черкассы;111;Уфа;62,2843813573507;73,0739957909835;Уфа;62,2843813573507;73,0739957909835;96.250000000000;98.333333333330;-2.083333333330;-2.120000
"""Стерлитамак - Сады """"Строитель 3""""""";158;сады Строитель 3;59,5618209838867;72,6509780883789;Стерлитамак;62,2137942930468;70,9302315225407;95.500000000000;95.500000000000;0.000000000000;0.000000
"""Уфа - Сады """"Нарат""""""";152;Уфа;62,2843813573507;73,0739957909835;Уфа;62,2843813573507;73,0739957909835;91.000000000000;91.000000000000;0.000000000000;0.000000
"""Уфа - Сады """"Нарат""""""";152;Уфа;62,2843813573507;73,0739957909835;Булгаково (в ст. Уфы);62,1613502502441;72,5758438110352;91.000000000000;91.000000000000;0.000000000000;0.000000
Стерлитамак (кол. Рынок) - Наумовка;109;Наумовка;62,2061882019043;70,7599411010742;Стерлитамак;62,2137942930468;70,9302315225407;90.750000000000;48.111111111108;42.638888888892;88.630000
"""Стерлитамак - Сады """"Ясное""""""";157;Развилка;62,0911102294922;70,9363327026367;Стерлитамак;62,2137942930468;70,9302315225407;89.500000000000;89.500000000000;0.000000000000;0.000000
"""Стерлитамак - Сады """"Строитель 3""""""";158;Стерлитамак;62,2137942930468;70,9302315225407;сады Строитель 3;59,5618209838867;72,6509780883789;88.500000000000;88.500000000000;0.000000000000;0.000000
"""Стерлитамак - Сады """"Веселое""""""";126;Стерлитамак;62,2137942930468;70,9302315225407;Стерлитамак;62,2137942930468;70,9302315225407;88.500000000000;88.500000000000;0.000000000000;0.000000
Уфа (Южный автовокзал) - Таптыково;164 Т;Уфа;62,2843813573507;73,0739957909835;Уфа;62,2843813573507;73,0739957909835;86.750000000000;38.555555555554;48.194444444446;125.000000
Туймазы - Уфа;590;Туймазы;59,7044503061395;72,7754761545282;Уфа;62,2843813573507;73,0739957909835;83.000000000000;62.999999999997;20.000000000003;31.750000
Салават АВ- Стерлитамак АВ;101;Стерлитамак;62,2137942930468;70,9302315225407;Наумовка;62,2061882019043;70,7599411010742;80.750000000000;84.555555555554;-3.805555555554;-4.500000
Уфа Южный АВ - Мусино;120;"""Кафе """"Отдых""""""";62,1901092529297;72,8301467895508;Поселок Чесноковка (в ст. Аэропорта);62,1875;72,7958984375;79.666666666666;59.750000000000;19.916666666666;33.330000
Уфа Южный АВ - Мусино;120;Уфа;62,2843813573507;73,0739957909835;Поселок Чесноковка (в ст. Аэропорта);62,1875;72,7958984375;79.666666666666;59.750000000000;19.916666666666;33.330000
Уфа Южный АВ - Мусино;120;Уфа;62,2843813573507;73,0739957909835;"""Кафе """"Отдых"""" (в ст. города)""";62,1917495727539;72,8387222290039;79.666666666666;59.750000000000;19.916666666666;33.330000
"""Стерлитамак - Сады """"Ильмень""""""";125;Стерлитамак;62,2137942930468;70,9302315225407;Сады (обратное);62,1694488525391;70,8558883666992;75.000000000000;75.000000000000;0.000000000000;0.000000
Октябрьский-Туймазы;106;Октябрьский;59,4753243965015;72,540652091043;Октябрьский;59,4753243965015;72,540652091043;75.000000000000;72.666666666665;2.333333333335;3.210000
"""Стерлитамак - Сады """"Рощинский""""""";162;п.Рощинский обратное направление;62,2051696777344;71,1448593139648;Стерлитамак;62,2137942930468;70,9302315225407;72.000000000000;72.000000000000;0.000000000000;0.000000
