Нефтекамск-Ст. Буртюк;105а;70.000000000000;34.060000;61.000000000000;29.680000;74.500000000000;36.250000;0.000000000000;0.000000;205.500000000000
Уфа - Янаул ч/з зап. Развилку;584;88.500000000000;43.170000;80.250000000000;39.150000;30.250000000000;14.760000;6.000000000000;2.930000;205.000000000000
Нефтекамск-Амзя;116;25.250000000000;12.320000;89.750000000000;43.780000;68.750000000000;33.540000;21.250000000000;10.370000;205.000000000000
Уфа (К.Рынок)-Ст.Черкассы;111;75.500000000000;37.470000;96.250000000000;47.770000;29.750000000000;14.760000;0.000000000000;0.000000;201.500000000000
Чишмы-Уфа;151;77.250000000000;38.920000;68.000000000000;34.260000;48.000000000000;24.180000;5.250000000000;2.640000;198.500000000000
Уфа (Южный автовокзал) - Б.Славы - Авдон;122;97.750000000000;51.450000;43.500000000000;22.890000;48.750000000000;25.660000;0.000000000000;0.000000;190.000000000000
Уфа (Южный автовокзал) - Нижегородка;164;137.999999999999;73.270000;26.999999999999;14.340000;23.333333333331;12.390000;0.000000000000;0.000000;188.333333333329
"""Стерлитамак - Сады """"Строитель 3""""""";158;59.500000000000;31.820000;63.000000000000;33.690000;64.500000000000;34.490000;0.000000000000;0.000000;187.000000000000
Стерлитамак - Сады Аэропорт 2;110-2;55.000000000000;30.810000;66.000000000000;36.970000;57.500000000000;32.210000;0.000000000000;0.000000;178.500000000000
"""Стерлитамак - Сады """"Ильмень""""""";125;22.500000000000;12.970000;106.500000000000;61.380000;44.500000000000;25.650000;0.000000000000;0.000000;173.500000000000
Уфа - Караидель ч/з Благовещенск;577;17.000000000000;9.860000;127.250000000000;73.770000;28.250000000000;16.380000;0.000000000000;0.000000;172.500000000000
Уфа - Суровка;107;50.000000000000;30.670000;77.000000000000;47.240000;36.000000000000;22.090000;0.000000000000;0.000000;163.000000000000
Туймазы - НижнеЗаитово;108;47.000000000000;28.880000;67.000000000000;41.170000;45.500000000000;27.960000;3.250000000000;2.000000;162.750000000000
Бакалы - Октябрьский;618;36.750000000000;22.970000;69.750000000000;43.590000;53.500000000000;33.440000;0.000000000000;0.000000;160.000000000000
Уфа - Кумлекулево;113;75.999999999988;49.030000;11.333333333332;7.310000;67.666666666665;43.660000;0.000000000000;0.000000;154.999999999985
Уфа - Октябрьский через Туймазы;600 Т;30.250000000000;19.900000;61.250000000000;40.300000;60.500000000000;39.800000;0.000000000000;0.000000;152.000000000000
Нефтекамск-Красный Холм;115;35.500000000000;24.230000;60.500000000000;41.300000;50.500000000000;34.470000;0.000000000000;0.000000;146.500000000000
Чекмагуш-Дюртюли;202;21.250000000000;14.910000;81.250000000000;57.020000;40.000000000000;28.070000;0.000000000000;0.000000;142.500000000000
Туймазы - Уфа;590;21.500000000000;15.330000;57.250000000000;40.820000;45.500000000000;32.440000;16.000000000000;11.410000;140.250000000000
Нефтекамск - Бирск;671;28.250000000000;20.770000;62.000000000000;45.590000;45.250000000000;33.270000;0.500000000000;0.370000;136.000000000000
Уфа - Агидель;586;21.000000000000;15.730000;60.750000000000;45.510000;51.750000000000;38.760000;0.000000000000;0.000000;133.500000000000
Стерлитамак - Шеверли;117;16.750000000000;12.960000;73.250000000000;56.670000;33.250000000000;25.730000;6.000000000000;4.640000;129.250000000000
"""Стерлитамак - Сады """"Веселое""""""";126;37.000000000000;28.680000;65.500000000000;50.780000;26.500000000000;20.540000;0.000000000000;0.000000;129.000000000000
Мелеуз-Федоровка;229;26.250000000000;20.710000;67.500000000000;53.250000;33.000000000000;26.040000;0.000000000000;0.000000;126.750000000000
Приютово - Октябрьский;717;29.000000000000;23.430000;54.500000000000;44.040000;40.250000000000;32.530000;0.000000000000;0.000000;123.750000000000
Уфа - Сибай;798;26.000000000000;21.850000;78.750000000000;66.180000;14.250000000000;11.970000;0.000000000000;0.000000;119.000000000000
Бирск - Уфа ч/з Зап. развилку;535;24.000000000000;20.210000;46.750000000000;39.370000;42.000000000000;35.370000;6.000000000000;5.050000;118.750000000000
сан. Красноусольск - Уфа;552С;15.000000000000;12.930000;51.000000000000;43.970000;43.500000000000;37.500000;6.500000000000;5.600000;116.000000000000
Стерлитамак - Максимовка - Алга;298;11.250000000000;9.700000;54.250000000000;46.770000;38.250000000000;32.970000;12.250000000000;10.560000;116.000000000000
Октябрьский - Стерлитамак через Туймазы;822;41.500000000000;36.240000;33.250000000000;29.040000;38.500000000000;33.620000;1.250000000000;1.090000;114.500000000000
Уфа - В. Татышлы;547;44.750000000000;39.170000;52.500000000000;45.950000;16.500000000000;14.440000;0.500000000000;0.440000;114.250000000000
Федоровка АС- Салават АВ;500;18.500000000000;16.340000;46.250000000000;40.840000;48.500000000000;42.830000;0.000000000000;0.000000;113.250000000000
Стерлитамак - Золотоношка;281;22.000000000000;20.750000;51.000000000000;48.110000;23.750000000000;22.410000;9.250000000000;8.730000;106.000000000000
Уфа - Кумертау;591;17.000000000000;16.040000;38.500000000000;36.320000;49.000000000000;46.230000;1.500000000000;1.420000;106.000000000000
Уфа (Южный автовокзал) - Таптыково;164 Т;47.500000000000;46.000000;15.750000000000;15.250000;37.250000000000;36.080000;2.750000000000;2.660000;103.250000000000
Стерлитамак - Мебельный;106;28.250000000000;27.490000;43.250000000000;42.090000;30.000000000000;29.200000;1.250000000000;1.220000;102.750000000000
Октябрьский - Уфа экспресс;600;21.750000000000;22.770000;54.500000000000;57.070000;19.250000000000;20.160000;0.000000000000;0.000000;95.500000000000
Стерлитамак АВ-сан. Красноусольский;282;22.500000000000;23.940000;44.750000000000;47.610000;26.750000000000;28.460000;0.000000000000;0.000000;94.000000000000
"""Стерлитамак - Сады """"Майские""""""";109;27.500000000000;29.410000;42.500000000000;45.450000;23.500000000000;25.130000;0.000000000000;0.000000;93.500000000000
Янаул - Октябрьский;744;41.500000000000;44.390000;34.000000000000;36.360000;11.000000000000;11.760000;7.000000000000;7.490000;93.500000000000
Стерлитамак - Янгискаин;119;34.000000000000;36.560000;26.500000000000;28.490000;32.500000000000;34.950000;0.000000000000;0.000000;93.000000000000
Стерлитамак АВ - Талачево;113;37.750000000000;41.600000;31.750000000000;34.990000;21.250000000000;23.420000;0.000000000000;0.000000;90.750000000000
Сибай-Кусеево;114;24.000000000000;26.740000;43.750000000000;48.750000;11.750000000000;13.090000;10.250000000000;11.420000;89.750000000000
Уфа - Аскино ч/з Благовещенск;567;17.750000000000;21.070000;36.000000000000;42.730000;30.250000000000;35.910000;0.250000000000;0.300000;84.250000000000
"""Уфа фирма МИР - Сады """"Демские""""""";135;39.000000000000;48.750000;0.000000000000;0.000000;41.000000000000;51.250000;0.000000000000;0.000000;80.000000000000
Федоровка АС-Стерлитамак АВ ч\з Стерлибашево АС;503;7.750000000000;10.060000;55.750000000000;72.400000;13.500000000000;17.530000;0.000000000000;0.000000;77.000000000000
Уфа - Мишкино ч/з Зап. развилку;557;12.750000000000;17.060000;47.750000000000;63.880000;14.250000000000;19.060000;0.000000000000;0.000000;74.750000000000
Петровск-Макарово-Стерлитамак;103;23.500000000000;33.450000;42.250000000000;60.140000;4.500000000000;6.410000;0.000000000000;0.000000;70.250000000000
Мелеуз-В.Биккузино;242;6.000000000000;8.630000;35.500000000000;51.080000;28.000000000000;40.290000;0.000000000000;0.000000;69.500000000000
Уфа - Караидель ч/з Зап. развилку;577;26.250000000000;37.910000;14.500000000000;20.940000;28.500000000000;41.160000;0.000000000000;0.000000;69.250000000000
"""Уфа - Сады """"Лесная поляна""""""";123;34.000000000000;50.000000;2.000000000000;2.940000;32.000000000000;47.060000;0.000000000000;0.000000;68.000000000000
Шаран - Уфа ч/з Чекмагуш;809;17.750000000000;26.490000;32.750000000000;48.880000;14.750000000000;22.010000;1.750000000000;2.610000;67.000000000000
Уфа - Янаул;584;6.500000000000;9.810000;14.250000000000;21.510000;45.500000000000;68.680000;0.000000000000;0.000000;66.250000000000
Кармаскалы- Уфа (Южный автовокзал);253 к;15.000000000000;22.640000;33.750000000000;50.940000;17.500000000000;26.420000;0.000000000000;0.000000;66.250000000000
Дюртюли - Уфа;536;22.000000000000;33.330000;20.250000000000;30.680000;23.750000000000;35.980000;0.000000000000;0.000000;66.000000000000
Уфа - Федоровка;571;25.750000000000;39.920000;30.750000000000;47.670000;6.500000000000;10.080000;1.500000000000;2.330000;64.500000000000
Дюртюли- Базитамак;107;9.500000000000;15.140000;30.750000000000;49.000000;22.500000000000;35.860000;0.000000000000;0.000000;62.750000000000
Нефтекамск - Карманово;112 э;9.750000000000;16.180000;0.000000000000;0.000000;32.000000000000;53.110000;18.500000000000;30.710000;60.250000000000
Стерлитамак - Сады Сосновка;132;0.000000000000;0.000000;9.000000000000;15.000000;51.000000000000;85.000000;0.000000000000;0.000000;60.000000000000
Кумертау-Михайловка;110;21.500000000000;36.440000;14.500000000000;24.580000;23.000000000000;38.980000;0.000000000000;0.000000;59.000000000000
"""Стерлитамак - Сады """"Подлесное""""""";159;32.000000000000;54.240000;0.000000000000;0.000000;27.000000000000;45.760000;0.000000000000;0.000000;59.000000000000
Уфа - Акъяр;578;16.250000000000;27.660000;24.250000000000;41.280000;10.000000000000;17.020000;8.250000000000;14.040000;58.750000000000
Семилетка-В.Яркеево;105;15.000000000000;25.860000;30.000000000000;51.720000;13.000000000000;22.410000;0.000000000000;0.000000;58.000000000000
Калтасы - Уфа;564;0.000000000000;0.000000;34.000000000000;58.620000;24.000000000000;41.380000;0.000000000000;0.000000;58.000000000000
Нефтекамск-Ст.Уразаево с/о;108;26.500000000000;46.490000;0.000000000000;0.000000;30.500000000000;53.510000;0.000000000000;0.000000;57.000000000000
Октябрьский - Ермекеево;621;11.250000000000;20.090000;31.000000000000;55.360000;13.750000000000;24.550000;0.000000000000;0.000000;56.000000000000
Туймазы - Якшаево;1;18.000000000000;32.430000;23.500000000000;42.340000;14.000000000000;25.230000;0.000000000000;0.000000;55.500000000000
Уфа (Северный автовокзал)-Федоровка;132;20.000000000000;36.360000;4.000000000000;7.270000;30.000000000000;54.550000;1.000000000000;1.820000;55.000000000000
Янаул-Кармановская ГРЭС;118;27.750000000000;52.360000;0.000000000000;0.000000;25.250000000000;47.640000;0.000000000000;0.000000;53.000000000000
Уфа - Архангельское ч/з Булгаково;582;7.500000000000;15.000000;22.750000000000;45.500000;13.250000000000;26.500000;6.500000000000;13.000000;50.000000000000
Русский Юрмаш - Уфа (Южный автовокзал);130;37.999999999996;76.000000;0.999999999999;2.000000;10.999999999998;22.000000;0.000000000000;0.000000;49.999999999993
Стерлитамак АВ-Стерлибашево АС;149;8.250000000000;17.190000;15.250000000000;31.770000;24.500000000000;51.040000;0.000000000000;0.000000;48.000000000000
Бирск-Каргино;123;20.500000000000;42.710000;27.500000000000;57.290000;0.000000000000;0.000000;0.000000000000;0.000000;48.000000000000
Октябрьский - Белебей;619;12.500000000000;26.180000;22.500000000000;47.120000;12.500000000000;26.180000;0.250000000000;0.520000;47.750000000000
Уфа - Бирск ч/з Благовещенск;534;15.750000000000;33.330000;26.500000000000;56.080000;5.000000000000;10.580000;0.000000000000;0.000000;47.250000000000
"""Уфа - Сады """"Бачурино""""""";113 к;0.000000000000;0.000000;7.000000000000;14.890000;40.000000000000;85.110000;0.000000000000;0.000000;47.000000000000
Октябрьский-Шахово;113;0.000000000000;0.000000;37.500000000000;79.790000;9.500000000000;20.210000;0.000000000000;0.000000;47.000000000000
Исянгулово - Уфа;611;20.500000000000;43.850000;4.750000000000;10.160000;16.000000000000;34.220000;5.500000000000;11.760000;46.750000000000
Белебей - Стерлитамак через Киргиз Мияки;800К;7.500000000000;16.130000;23.000000000000;49.460000;16.000000000000;34.410000;0.000000000000;0.000000;46.500000000000
Белебей - Туймазы;633;0.000000000000;0.000000;35.500000000000;77.170000;10.500000000000;22.830000;0.000000000000;0.000000;46.000000000000
Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;106;18.500000000000;40.660000;5.500000000000;12.090000;21.500000000000;47.250000;0.000000000000;0.000000;45.500000000000
Учалы - Стерлитамак;828;16.500000000000;36.460000;24.750000000000;54.700000;4.000000000000;8.840000;0.000000000000;0.000000;45.250000000000
Уфа (К.Рынок)-Иглино;165;17.500000000000;38.890000;14.000000000000;31.110000;13.500000000000;30.000000;0.000000000000;0.000000;45.000000000000
Сибай - Стерлитамак;918;8.750000000000;19.550000;29.000000000000;64.800000;7.000000000000;15.640000;0.000000000000;0.000000;44.750000000000
Белебей-Суккулово;117;9.750000000000;22.030000;30.250000000000;68.360000;4.250000000000;9.600000;0.000000000000;0.000000;44.250000000000
Мелеуз-Юмагузино;241;9.500000000000;21.590000;26.500000000000;60.230000;8.000000000000;18.180000;0.000000000000;0.000000;44.000000000000
Стерлитамак - Кармаскалы;122;9.750000000000;22.160000;14.250000000000;32.390000;20.000000000000;45.450000;0.000000000000;0.000000;44.000000000000
Стерлитамак - Наумкино;290;0.000000000000;0.000000;0.000000000000;0.000000;43.750000000000;100.000000;0.000000000000;0.000000;43.750000000000
Уфа (Южный автовокзал)-Енгалышево;142;19.000000000000;43.680000;12.500000000000;28.740000;11.000000000000;25.290000;1.000000000000;2.300000;43.500000000000
Уфа - Архангельское ч/з Кабаково;604;11.000000000000;26.350000;11.500000000000;27.540000;19.250000000000;46.110000;0.000000000000;0.000000;41.750000000000
Сибай - Акъяр ч/з Подольск;750;0.000000000000;0.000000;21.500000000000;51.500000;20.000000000000;47.900000;0.250000000000;0.600000;41.750000000000
Бижбуляк - Белебей;645;13.250000000000;32.120000;8.250000000000;20.000000;19.750000000000;47.880000;0.000000000000;0.000000;41.250000000000
Мелеуз-Мраково;225;5.500000000000;13.330000;22.750000000000;55.150000;13.000000000000;31.520000;0.000000000000;0.000000;41.250000000000
Уфа-Н.Киешки;572;9.750000000000;23.930000;16.000000000000;39.260000;15.000000000000;36.810000;0.000000000000;0.000000;40.750000000000
Бижбуляк - Уфа ч/з Аксеново;560;6.500000000000;16.050000;16.750000000000;41.360000;14.250000000000;35.190000;3.000000000000;7.410000;40.500000000000
Октябрьский - Нефтекамск;626;14.500000000000;36.020000;18.250000000000;45.340000;7.500000000000;18.630000;0.000000000000;0.000000;40.250000000000
Янаул - Чургулды;110 Я;6.250000000000;15.820000;19.250000000000;48.730000;14.000000000000;35.440000;0.000000000000;0.000000;39.500000000000
Кумертау-Кинзебаево;105;17.250000000000;43.670000;0.000000000000;0.000000;20.500000000000;51.900000;1.750000000000;4.430000;39.500000000000
В. Яркеево-Дюртюли;110;21.000000000000;55.260000;0.000000000000;0.000000;17.000000000000;44.740000;0.000000000000;0.000000;38.000000000000
Караидель - Нефтекамск;968;7.000000000000;18.420000;11.000000000000;28.950000;20.000000000000;52.630000;0.000000000000;0.000000;38.000000000000
Туймазы - Уфа через Кандры;595;12.750000000000;33.550000;17.750000000000;46.710000;7.500000000000;19.740000;0.000000000000;0.000000;38.000000000000
Янаул-Калтасы;102;33.500000000000;93.710000;2.250000000000;6.290000;0.000000000000;0.000000;0.000000000000;0.000000;35.750000000000
Уфа - Кандры;737;15.750000000000;44.370000;0.000000000000;0.000000;19.750000000000;55.630000;0.000000000000;0.000000;35.500000000000
Уфа - Валентиновка;592;7.250000000000;20.570000;9.500000000000;26.950000;14.250000000000;40.430000;4.250000000000;12.060000;35.250000000000
Стерлитамак - Семенкино;115;0.000000000000;0.000000;35.000000000000;100.000000;0.000000000000;0.000000;0.000000000000;0.000000;35.000000000000
Уфа -Стерлитамак;531;6.000000000000;18.180000;21.750000000000;65.910000;5.250000000000;15.910000;0.000000000000;0.000000;33.000000000000
Уфа - Аскино ч/з Зап. развилку;567;33.000000000000;100.000000;0.000000000000;0.000000;0.000000000000;0.000000;0.000000000000;0.000000;33.000000000000
Баймак - Акъяр ч/з Юлдыбаево;939;18.000000000000;55.380000;14.500000000000;44.620000;0.000000000000;0.000000;0.000000000000;0.000000;32.500000000000
Бирск-Мишкино;120;15.000000000000;46.150000;12.500000000000;38.460000;5.000000000000;15.380000;0.000000000000;0.000000;32.500000000000
Приютово - Стерлитамак;623;0.000000000000;0.000000;26.250000000000;80.770000;6.250000000000;19.230000;0.000000000000;0.000000;32.500000000000
Янаул-Кр. Холм;109;0.000000000000;0.000000;19.250000000000;59.690000;13.000000000000;40.310000;0.000000000000;0.000000;32.250000000000
"""Уфа - Сады """"Факел""""""";111 к;21.000000000000;65.630000;0.000000000000;0.000000;11.000000000000;34.380000;0.000000000000;0.000000;32.000000000000
Верхнеяркеево - Нефтекамск;762;9.250000000000;29.840000;18.750000000000;60.480000;2.750000000000;8.870000;0.250000000000;0.810000;31.000000000000
"""Уфа - с/х """"Шемяк""""""";109;14.999999999995;48.390000;0.000000000000;0.000000;15.333333333333;49.460000;0.666666666666;2.150000;30.999999999994
Уфа - Учалы;593;14.750000000000;48.760000;6.750000000000;22.310000;8.750000000000;28.930000;0.000000000000;0.000000;30.250000000000
Октябрьский- Серафимовский;12;2.500000000000;8.400000;16.250000000000;54.620000;11.000000000000;36.970000;0.000000000000;0.000000;29.750000000000
Белорецк- Миндяк;109;11.500000000000;38.980000;18.000000000000;61.020000;0.000000000000;0.000000;0.000000000000;0.000000;29.500000000000
Верхнеяркеево - Туймазы;917;7.500000000000;25.640000;15.000000000000;51.280000;6.750000000000;23.080000;0.000000000000;0.000000;29.250000000000
Нефтекамск-Куяново;102;9.750000000000;33.330000;19.250000000000;65.810000;0.000000000000;0.000000;0.250000000000;0.850000;29.250000000000
Уфа - Белебей;530;9.000000000000;30.770000;9.250000000000;31.620000;11.000000000000;37.610000;0.000000000000;0.000000;29.250000000000
Нефтекамск-Саузбашево;110;0.000000000000;0.000000;0.000000000000;0.000000;29.000000000000;100.000000;0.000000000000;0.000000;29.000000000000
Дюртюли-Бирск (переправа);115;11.500000000000;39.660000;16.250000000000;56.030000;1.250000000000;4.310000;0.000000000000;0.000000;29.000000000000
Стерлитамак-Красноусольск АС;282;10.000000000000;34.480000;14.250000000000;49.140000;4.500000000000;15.520000;0.250000000000;0.860000;29.000000000000
Уфа (К.Рынок)-В.Изяк;105;19.500000000000;68.420000;0.000000000000;0.000000;9.000000000000;31.580000;0.000000000000;0.000000;28.500000000000
Белорецк - Учалы;805;0.000000000000;0.000000;10.500000000000;37.500000;17.500000000000;62.500000;0.000000000000;0.000000;28.000000000000
Кутлугуза-Стерлитамак;116;0.000000000000;0.000000;14.000000000000;50.910000;13.500000000000;49.090000;0.000000000000;0.000000;27.500000000000
Уфа - Бураево ч/з Зап. развилку;594;0.000000000000;0.000000;27.333333333332;100.000000;0.000000000000;0.000000;0.000000000000;0.000000;27.333333333332
Стерлитамак АВ-Стерлибашево АС- Янгурча;170;0.000000000000;0.000000;18.250000000000;68.220000;8.500000000000;31.780000;0.000000000000;0.000000;26.750000000000
Салават-Сухаревка;106;0.500000000000;1.890000;9.250000000000;34.910000;16.750000000000;63.210000;0.000000000000;0.000000;26.500000000000
Петровск (Петровское)-Стерлитамак;116;0.000000000000;0.000000;0.000000000000;0.000000;24.750000000000;95.190000;1.250000000000;4.810000;26.000000000000
"""Уфа - П/т """"Автомобилист""""""";126;17.000000000000;65.380000;9.000000000000;34.620000;0.000000000000;0.000000;0.000000000000;0.000000;26.000000000000
Стерлитамак - Утяково;154;0.000000000000;0.000000;23.000000000000;92.000000;2.000000000000;8.000000;0.000000000000;0.000000;25.000000000000
Нордовка-Салават;123 ф;24.333333333331;100.000000;0.000000000000;0.000000;0.000000000000;0.000000;0.000000000000;0.000000;24.333333333331
Уфа - Мраково;601;5.250000000000;21.650000;6.750000000000;27.840000;12.250000000000;50.520000;0.000000000000;0.000000;24.250000000000
Кумертау-Мраково;118;0.000000000000;0.000000;5.000000000000;21.280000;18.500000000000;78.720000;0.000000000000;0.000000;23.500000000000
Белебей - Уфа;530Р;2.500000000000;10.640000;14.250000000000;60.640000;6.750000000000;28.720000;0.000000000000;0.000000;23.500000000000
Уфа (Южный автовокзал)-Тимкино;121 соц;15.000000000000;65.220000;0.000000000000;0.000000;8.000000000000;34.780000;0.000000000000;0.000000;23.000000000000
Аскарово- Сибай;844;4.250000000000;19.540000;11.750000000000;54.020000;5.750000000000;26.440000;0.000000000000;0.000000;21.750000000000
Саит-Баба-Уфа;741;1.500000000000;6.980000;9.500000000000;44.190000;10.500000000000;48.840000;0.000000000000;0.000000;21.500000000000
Сибай-Исяново;522;0.000000000000;0.000000;21.000000000000;100.000000;0.000000000000;0.000000;0.000000000000;0.000000;21.000000000000
Бакалы - Туймазы;629;2.000000000000;9.520000;1.999999999999;9.520000;16.999999999995;80.950000;0.000000000000;0.000000;20.999999999994
Бирск-Баймурзино;127;4.500000000000;21.950000;0.750000000000;3.660000;15.250000000000;74.390000;0.000000000000;0.000000;20.500000000000
Уфа (Южный автовокзал) - сан. Алкино;127;19.333333333331;95.080000;0.000000000000;0.000000;0.999999999999;4.920000;0.000000000000;0.000000;20.333333333330
Кармаскалы-Уфа (Южный автовокзал);253 соц;8.000000000000;40.000000;12.000000000000;60.000000;0.000000000000;0.000000;0.000000000000;0.000000;20.000000000000
Архангельское - Стерлитамак ч/з З.Караново;919;0.000000000000;0.000000;20.000000000000;100.000000;0.000000000000;0.000000;0.000000000000;0.000000;20.000000000000
Стерлитамак АВ-Мраково;205;5.500000000000;27.500000;11.000000000000;55.000000;3.500000000000;17.500000;0.000000000000;0.000000;20.000000000000
Мелеуз - Уфа;581;0.000000000000;0.000000;0.000000000000;0.000000;18.250000000000;92.410000;1.500000000000;7.590000;19.750000000000
Белебей-М.Москва;132;0.000000000000;0.000000;2.000000000000;10.530000;17.000000000000;89.470000;0.000000000000;0.000000;19.000000000000
Уфа - Александровка;154;11.000000000000;64.710000;0.000000000000;0.000000;6.000000000000;35.290000;0.000000000000;0.000000;17.000000000000
Стерлитамак АВ-Стерлибашево АС - Булаж;185;0.000000000000;0.000000;8.500000000000;50.000000;8.500000000000;50.000000;0.000000000000;0.000000;17.000000000000
сан. Красноусольск - Салават;698;0.000000000000;0.000000;0.000000000000;0.000000;17.000000000000;100.000000;0.000000000000;0.000000;17.000000000000
Дюртюли - Нефтекамск;674;0.000000000000;0.000000;0.000000000000;0.000000;17.000000000000;100.000000;0.000000000000;0.000000;17.000000000000
Уфа - Нефтекамск б/з в Дюртюли;588;0.000000000000;0.000000;0.000000000000;0.000000;0.000000000000;0.000000;16.500000000000;100.000000;16.500000000000
