Уфа АЦ ВАЗ-Аэропорт;110;1248.700000000000;1220.500000000000;1201.100000000000;444.900000000000
Уфа (ул. Дзержинского) - Аэропорт;101;1181.700000000000;1196.800000000000;1113.500000000000;109.200000000000
Октябрьский - Туймазы ч/з Нарышево;106;685.700000000000;1290.800000000000;733.600000000000;56.100000000000
Салават АВ- Стерлитамак АВ;101;463.400000000000;1102.700000000000;644.700000000000;137.500000000000
Уфа - Лесхоз;108;665.300000000000;282.100000000000;430.800000000000;13.800000000000
Салават-Мелеуз;102;249.900000000000;560.500000000000;350.100000000000;56.700000000000
Нефтекамск-Янаул;114;298.100000000000;564.700000000000;281.800000000000;36.600000000000
Ишимбай - Стерлитамак;102;239.700000000000;570.400000000000;313.300000000000;37.000000000000
Уфа Южный АВ - Мусино;120;277.666666666662;461.166666666658;276.999999999995;0.000000000000
"""Стерлитамак - Сады """"Ясное""""""";157;323.800000000000;314.000000000000;325.200000000000;0.000000000000
Нефтекамск-Кармановская ГРЭС;112;186.100000000000;305.500000000000;254.900000000000;123.200000000000
Салават-Ишимбай;101 и;258.900000000000;322.700000000000;262.700000000000;17.900000000000
Уфа - Кушнаренково;258;229.100000000000;358.200000000000;168.900000000000;15.600000000000
Белебей-Приютово;101;143.700000000000;326.200000000000;182.700000000000;44.900000000000
Нефтекамск - Амзя - 9 км;116-2;246.900000000000;223.700000000000;177.000000000000;47.500000000000
Шаран-Туймазы;119;122.900000000000;346.500000000000;177.000000000000;16.200000000000
Агидель-Нефтекамск;120;151.000000000000;262.000000000000;128.900000000000;47.300000000000
Сибай-Баймак;113;93.300000000000;308.100000000000;158.100000000000;13.900000000000
Уфа ТК Центральный - Алексеевка (Теплиный комплекс);115;274.800000000000;121.700000000000;127.600000000000;34.000000000000
Стерлитамак (кол. Рынок) - Наумовка;109;137.800000000000;227.600000000000;147.000000000000;22.500000000000
Нефтекамск АВ - Уфа (Южный автовокзал);588;90.100000000000;221.100000000000;122.100000000000;25.600000000000
Кумертау-Ермолаево;102;157.100000000000;185.100000000000;92.600000000000;2.100000000000
Нефтекамск-Калтасы;113;109.600000000000;220.200000000000;75.000000000000;0.000000000000
Туймазы- Октябрьский- Серафимовский;2;40.700000000000;185.400000000000;152.000000000000;25.700000000000
Стерлитамак - с/х Рощинский;111;86.900000000000;141.200000000000;92.400000000000;15.600000000000
Октябрьский-Туймазы;106;78.100000000000;146.200000000000;85.500000000000;8.900000000000
Уфа (Южный автовокзал) - Шипово;124;122.300000000000;102.100000000000;85.500000000000;6.300000000000
Уфа (Южный автовокзал) - Ц.Рынок - Миловка;112;170.400000000000;82.500000000000;56.800000000000;0.100000000000
"""Стерлитамак - Сады """"Ясное 2""""""";157-2;124.000000000000;117.400000000000;54.800000000000;0.000000000000
"""Уфа - Сады """"Нарат""""""";152;139.000000000000;16.000000000000;137.000000000000;0.000000000000
сан. Красноусольск-Стерлитамак ч/з рынок;282 к;52.700000000000;150.900000000000;85.300000000000;0.800000000000
Кумертау-Мелеуз;101;68.500000000000;133.400000000000;75.600000000000;10.200000000000
Уфа (Южный автовокзал) - Б.Славы - Авдон;122;117.800000000000;60.200000000000;67.200000000000;0.000000000000
Нефтекамск-Амзя;116;28.900000000000;108.500000000000;85.600000000000;21.500000000000
Уфа - Суровка;107;69.000000000000;113.000000000000;50.000000000000;1.000000000000
"""Стерлитамак - Сады """"Ильмень""""""";125;46.000000000000;134.600000000000;49.800000000000;0.000000000000
Уфа (Северный автовокзал)- Тикеево;139;68.400000000000;58.400000000000;80.800000000000;21.800000000000
Уфа (Южный автовокзал) - Нижегородка;164;163.100000000000;34.200000000000;27.200000000000;0.200000000000
"""Стерлитамак - Сады """"Каучук 5/3""""""";157-б;57.200000000000;88.400000000000;64.200000000000;0.000000000000
Чишмы-Уфа;151;80.500000000000;56.400000000000;64.500000000000;4.900000000000
"""Стерлитамак - Сады """"Рощинский""""""";162;80.800000000000;65.000000000000;56.800000000000;0.000000000000
Уфа - Янаул ч/з зап. Развилку;584;79.900000000000;81.200000000000;22.600000000000;6.400000000000
Туймазы - НижнеЗаитово;108;57.300000000000;82.700000000000;44.600000000000;0.700000000000
"""Стерлитамак - Сады """"Строитель 3""""""";158;60.200000000000;72.400000000000;51.000000000000;0.000000000000
Нефтекамск-Ст. Буртюк;105а;95.300000000000;40.500000000000;42.400000000000;0.100000000000
Нефтекамск-Зубовка с/о;111;47.600000000000;40.400000000000;76.000000000000;13.800000000000
Бакалы - Октябрьский;618;45.400000000000;74.900000000000;51.500000000000;0.900000000000
Уфа (К.Рынок)-Ст.Черкассы;111;83.300000000000;52.600000000000;33.200000000000;0.400000000000
Стерлитамак - Сады Аэропорт 2;110-2;54.200000000000;58.800000000000;55.000000000000;0.000000000000
Уфа - Кумлекулево;113;85.555555555543;5.333333333332;58.999999999998;0.000000000000
Уфа - Октябрьский через Туймазы;600 Т;25.000000000000;74.100000000000;43.700000000000;0.000000000000
Чекмагуш-Дюртюли;202;24.200000000000;87.200000000000;30.400000000000;0.000000000000
Уфа - Караидель ч/з Благовещенск;577;15.900000000000;106.400000000000;18.100000000000;0.000000000000
Уфа (Южный автовокзал) - Таптыково;164 Т;61.700000000000;17.800000000000;48.600000000000;8.100000000000
Уфа (фирма МИР) - Кармасан;111;11.000000000000;116.000000000000;4.333333333333;0.000000000000
Нефтекамск-Красный Холм;115;45.900000000000;50.000000000000;34.700000000000;0.000000000000
Стерлитамак - Максимовка - Алга;298;16.900000000000;63.900000000000;40.900000000000;5.800000000000
