Уфа АЦ ВАЗ-Аэропорт;110;1053.500000000000;1134.000000000000;1039.500000000000;353.750000000000
Уфа (ул. Дзержинского) - Аэропорт;101;1016.500000000000;1040.000000000000;984.250000000000;69.250000000000
Октябрьский - Туймазы ч/з Нарышево;106;547.250000000000;1173.750000000000;709.000000000000;67.250000000000
Салават АВ- Стерлитамак АВ;101;401.750000000000;1077.000000000000;640.750000000000;114.500000000000
Уфа - Лесхоз;108;705.333333333328;231.999999999995;291.999999999996;3.999999999999
Нефтекамск-Янаул;114;295.750000000000;578.250000000000;305.250000000000;33.750000000000
Салават-Мелеуз;102;187.750000000000;506.750000000000;379.750000000000;68.000000000000
"""Стерлитамак - Сады """"Ясное""""""";157;330.500000000000;350.500000000000;368.500000000000;0.000000000000
Ишимбай - Стерлитамак;102;215.250000000000;475.500000000000;250.250000000000;39.000000000000
Нефтекамск-Кармановская ГРЭС;112;159.250000000000;471.750000000000;217.000000000000;99.750000000000
Уфа - Кушнаренково;258;172.500000000000;373.250000000000;123.500000000000;25.500000000000
Салават-Ишимбай;101 и;189.250000000000;241.250000000000;183.750000000000;25.750000000000
Нефтекамск - Амзя - 9 км;116-2;182.250000000000;233.750000000000;170.250000000000;41.000000000000
Белебей-Приютово;101;121.000000000000;268.500000000000;196.000000000000;40.250000000000
Шаран-Туймазы;119;114.750000000000;304.250000000000;187.750000000000;11.500000000000
Сибай-Баймак;113;116.250000000000;265.500000000000;173.750000000000;8.750000000000
Агидель-Нефтекамск;120;140.750000000000;236.000000000000;126.500000000000;48.000000000000
Стерлитамак (кол. Рынок) - Наумовка;109;114.500000000000;208.250000000000;150.000000000000;25.500000000000
Нефтекамск АВ - Уфа (Южный автовокзал);588;83.000000000000;211.750000000000;145.750000000000;34.500000000000
Уфа ТК Центральный - Алексеевка (Теплиный комплекс);115;178.750000000000;101.500000000000;106.250000000000;18.250000000000
Уфа Южный АВ - Мусино;120;99.333333333328;194.333333333326;107.333333333327;0.000000000000
Нефтекамск-Калтасы;113;91.750000000000;192.250000000000;86.500000000000;0.000000000000
Кумертау-Ермолаево;102;107.500000000000;157.000000000000;73.250000000000;4.250000000000
Туймазы- Октябрьский- Серафимовский;2;33.500000000000;134.000000000000;117.250000000000;24.000000000000
Стерлитамак - с/х Рощинский;111;68.000000000000;123.500000000000;92.750000000000;16.750000000000
"""Стерлитамак - Сады """"Ясное 2""""""";157-2;137.500000000000;99.500000000000;63.500000000000;0.000000000000
Кумертау-Мелеуз;101;66.750000000000;127.000000000000;87.000000000000;12.750000000000
сан. Красноусольск-Стерлитамак ч/з рынок;282 к;44.750000000000;141.250000000000;89.500000000000;2.000000000000
Октябрьский-Туймазы;106;53.750000000000;137.750000000000;79.000000000000;4.500000000000
Уфа (Южный автовокзал) - Шипово;124;102.999999999993;83.333333333326;68.999999999992;1.666666666666
Уфа (Северный автовокзал)- Тикеево;139;66.000000000000;82.500000000000;72.000000000000;22.500000000000
Уфа (Южный автовокзал) - Ц.Рынок - Миловка;112;105.250000000000;80.250000000000;57.500000000000;0.000000000000
"""Уфа - Сады """"Нарат""""""";152;71.000000000000;4.000000000000;163.000000000000;0.000000000000
"""Стерлитамак - Сады """"Каучук 5/3""""""";157-б;68.500000000000;84.500000000000;83.000000000000;0.000000000000
Нефтекамск-Зубовка с/о;111;58.000000000000;58.500000000000;88.000000000000;15.000000000000
"""Стерлитамак - Сады """"Рощинский""""""";162;76.500000000000;69.500000000000;63.500000000000;0.000000000000
Нефтекамск-Ст. Буртюк;105а;70.000000000000;61.000000000000;74.500000000000;0.000000000000
Уфа - Янаул ч/з зап. Развилку;584;88.500000000000;80.250000000000;30.250000000000;6.000000000000
Нефтекамск-Амзя;116;25.250000000000;89.750000000000;68.750000000000;21.250000000000
Уфа (К.Рынок)-Ст.Черкассы;111;75.500000000000;96.250000000000;29.750000000000;0.000000000000
Чишмы-Уфа;151;77.250000000000;68.000000000000;48.000000000000;5.250000000000
Уфа (Южный автовокзал) - Б.Славы - Авдон;122;97.750000000000;43.500000000000;48.750000000000;0.000000000000
Уфа (Южный автовокзал) - Нижегородка;164;137.999999999999;26.999999999999;23.333333333331;0.000000000000
"""Стерлитамак - Сады """"Строитель 3""""""";158;59.500000000000;63.000000000000;64.500000000000;0.000000000000
Стерлитамак - Сады Аэропорт 2;110-2;55.000000000000;66.000000000000;57.500000000000;0.000000000000
"""Стерлитамак - Сады """"Ильмень""""""";125;22.500000000000;106.500000000000;44.500000000000;0.000000000000
Уфа - Караидель ч/з Благовещенск;577;17.000000000000;127.250000000000;28.250000000000;0.000000000000
Уфа - Суровка;107;50.000000000000;77.000000000000;36.000000000000;0.000000000000
Туймазы - НижнеЗаитово;108;47.000000000000;67.000000000000;45.500000000000;3.250000000000
Бакалы - Октябрьский;618;36.750000000000;69.750000000000;53.500000000000;0.000000000000
Уфа - Кумлекулево;113;75.999999999988;11.333333333332;67.666666666665;0.000000000000
Уфа - Октябрьский через Туймазы;600 Т;30.250000000000;61.250000000000;60.500000000000;0.000000000000
Нефтекамск-Красный Холм;115;35.500000000000;60.500000000000;50.500000000000;0.000000000000
Чекмагуш-Дюртюли;202;21.250000000000;81.250000000000;40.000000000000;0.000000000000
Туймазы - Уфа;590;21.500000000000;57.250000000000;45.500000000000;16.000000000000
Нефтекамск - Бирск;671;28.250000000000;62.000000000000;45.250000000000;0.500000000000
Уфа - Агидель;586;21.000000000000;60.750000000000;51.750000000000;0.000000000000
Стерлитамак - Шеверли;117;16.750000000000;73.250000000000;33.250000000000;6.000000000000
