Уфа (К.Рынок)-Иглино;165;32.060000;39.720000;28.220000;0.000000
Кумертау-Михайловка;110;36.840000;43.270000;19.880000;0.000000
Уфа - Архангельское ч/з Булгаково;582;12.540000;67.670000;19.790000;0.000000
Уфа (Южный автовокзал)-Тимкино;121 соц;83.780000;0.000000;16.220000;0.000000
Сибай - Стерлитамак;918;16.150000;77.680000;6.170000;0.000000
Нефтекамск-Ст.Уразаево с/о;108;43.910000;0.000000;56.090000;0.000000
Уфа - Янаул;584;21.890000;27.830000;50.280000;0.000000
Уфа - Акъяр;578;28.980000;44.530000;17.850000;8.640000
Нефтекамск-Куяново;102;19.650000;48.330000;29.860000;2.160000
Стерлитамак - Кармаскалы;122;27.950000;35.040000;37.010000;0.000000
Уфа (Южный автовокзал) - Федоровка;125;48.340000;2.650000;47.680000;1.320000
Стерлитамак АВ-Стерлибашево АС;149;23.060000;43.140000;33.800000;0.000000
Белебей-Суккулово;117;36.250000;55.580000;8.170000;0.000000
Уфа (Южный автовокзал)-Енгалышево;142;38.990000;34.950000;23.840000;2.220000
Нефтекамск-Калегино;121;47.960000;52.040000;0.000000;0.000000
Октябрьский - Белебей;619;28.540000;71.050000;0.410000;0.000000
Туймазы - Якшаево;1;32.990000;54.150000;12.860000;0.000000
Стерлитамак - Наумкино;290;0.000000;0.000000;100.000000;0.000000
Исянгулово - Уфа;611;38.960000;2.600000;33.550000;24.890000
Октябрьский-Шахово;113;0.000000;62.220000;37.780000;0.000000
Уфа -Стерлитамак;531;20.220000;60.890000;18.670000;0.220000
Янаул - Чургулды;110 Я;22.420000;50.670000;26.910000;0.000000
"""Стерлитамак - Сады """"Подлесное""""""";159;60.360000;0.000000;39.640000;0.000000
Мелеуз-Мраково;225;17.870000;65.380000;16.740000;0.000000
Бижбуляк - Уфа ч/з Аксеново;560;20.230000;57.240000;22.530000;0.000000
Уфа - Бирск ч/з Благовещенск;534;22.120000;49.080000;28.800000;0.000000
Октябрьский - Ермекеево;621;29.950000;64.520000;5.530000;0.000000
Уфа - Архангельское ч/з Кабаково;604;24.210000;40.060000;35.730000;0.000000
Бижбуляк - Белебей;645;31.150000;49.880000;18.970000;0.000000
Стерлитамак - Семенкино;115;0.670000;99.330000;0.000000;0.000000
Уфа - Федоровка;571;35.180000;46.510000;18.310000;0.000000
Дюртюли - Уфа;536;51.830000;41.320000;6.850000;0.000000
Уфа - Мишкино ч/з Зап. развилку;557;7.620000;55.040000;37.350000;0.000000
Салават-Сухаревка;106;1.470000;44.230000;54.300000;0.000000
Уфа - Белебей;530;14.500000;56.020000;29.480000;0.000000
"""Уфа южный АВ - Сады """"Юматово""""""";114;50.000000;7.500000;42.500000;0.000000
Бирск-Мишкино;120;42.110000;47.620000;10.280000;0.000000
"""Уфа - П/т """"Автомобилист""""""";126;67.090000;20.250000;12.660000;0.000000
Уфа Южный АВ - Первушино;117 к;87.340000;0.000000;12.660000;0.000000
Октябрьский- Серафимовский;12;9.370000;63.800000;26.840000;0.000000
Уфа - Валентиновка;592;18.680000;29.890000;28.740000;22.700000
Приютово - Стерлитамак;623;0.430000;71.980000;27.590000;0.000000
Мелеуз-В.Биккузино;242;0.000000;54.550000;45.450000;0.000000
Семилетка-В.Яркеево;105;26.640000;45.390000;27.960000;0.000000
Саит-Баба-Уфа;741;1.580000;47.370000;51.050000;0.000000
Бирск-Каргино;123;46.050000;53.950000;0.000000;0.000000
Янаул-Кр. Холм;109;0.000000;58.290000;41.710000;0.000000
Октябрьский - Нефтекамск;626;43.820000;43.010000;13.170000;0.000000
Учалы - Стерлитамак;828;42.200000;53.760000;4.030000;0.000000
Уфа - Мраково;601;34.150000;23.580000;42.280000;0.000000
Сибай - Акъяр ч/з Подольск;750;0.000000;64.160000;35.240000;0.600000
Кумертау-Кинзебаево;105;49.170000;0.280000;48.330000;2.220000
Белорецк- Миндяк;109;39.280000;60.720000;0.000000;0.000000
Белебей - Стерлитамак через Киргиз Мияки;800К;33.520000;34.080000;32.400000;0.000000
Стерлитамак АВ-Стерлибашево АС- Янгурча;170;0.000000;56.580000;43.420000;0.000000
Стерлитамак АВ - Янгискаин;119 Т;25.350000;35.920000;38.730000;0.000000
Янаул-Калтасы;102;93.980000;6.020000;0.000000;0.000000
