П 109 Стерлитамак - Сады Майские;43;>;0;18:15:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;>;0;19:30:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;08:55:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;10:10:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;11:25:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;12:40:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;15:10:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;16:25:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;17:40:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;18:55:00.0000000;ПН-ВС;;;;Сезон
П 109 Стерлитамак - Сады Майские;43;<;0;20:10:00.0000000;ПН-ВС;;;;Сезон
П 109 Белорецк - Миндяк;43;>;0;06:30:00.0000000;ПН-ВС;;;;Круглогодично
П 109 Белорецк - Миндяк;43;>;0;13:30:00.0000000;ПН-ВС;;;;Круглогодично
П 109 Белорецк - Миндяк;43;<;0;07:40:00.0000000;ПН-ВС;;;;Круглогодично
П 109 Белорецк - Миндяк;43;<;0;14:40:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;06:00:00.0000000;ПН-ПТ;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;07:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;07:30:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;08:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;08:30:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;09:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;09:30:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;10:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;11:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;12:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;13:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;14:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;15:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;16:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;16:30:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;17:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;17:30:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;18:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;18:30:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;19:00:00.0000000;ПН-ВС;;;;Круглогодично
Персп 2П 108 Уфа (Южный АВ) - Лесхоз;43;>;0;19:30:00.0000000;ПН-ВС;;;;Круглогодично
