М 530 Уфа - Белебей;>;"ул. Рихарда Зорге, ул. им. Города Галле, пр. Октября, ул. 50-летия Октября, Айская ул., пр. Салавата Юлаева, а.д. Р-240 ""Уфа - Оренбург"", Демское ш., Центральная ул., а.д. М-5 ""Урал"", а.д. 80К-002 ""Белебей - Николаевка - Туймазы - Бакалы"", Войкова ул. (Белебей), Пионерская ул. (Белебей)"
М 531 Уфа - Стерлитамак БАТ;<;"Раевский тракт, а.д. Р-240 ""Уфа - Оренбург"", пр. Салавата Юлаева, Айская ул., ул. 50-летия Октября, пр. Октября, ул. им. Города Галле, ул. Рихарда Зорге"
М 531 Уфа - Стерлитамак БАТ;>;"ул. Рихарда Зорге, ул. им. Города Галле, пр. Октября, ул. 50-летия Октября, Айская ул., пр. Салавата Юлаева, а.д. Р-240 ""Уфа - Оренбург"", Раевский тракт"
М 533 Уфа (Южный АВ) - Чекмагуш;<;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", Ленина ул. (Чекмагуш), Октябрьская ул. (Чекмагуш)"
М 533 Уфа (Южный АВ) - Чекмагуш;>;"Октябрьская ул. (Чекмагуш), Ленина ул. (Чекмагуш), а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 534 Уфа - Бирск ч/з Благовещенск;<;"а.д. 80К-029 ""Уфа - Бирск - Янаул"", ул. Зеленая Роща, Энергетиков ул., ул. Грибоедова, ул. Войкова, Кемеровская ул., ул. Комарова, Тонельная ул., пр. Октября, ул. им. Города Галле, ул. Рихарда Зорге"
М 534 Уфа - Бирск ч/з Благовещенск;>;"ул. Рихарда Зорге, ул. им. Города Галле, пр. Октября, Тонельная ул., ул. Комарова, Кемеровская ул., ул. Войкова, ул. Грибоедова, Энергетиков ул., ул. Зеленая Роща, а.д. 80К-029 ""Уфа - Бирск - Янаул"""
М 536 Уфа (Южный АВ) - Дюртюли;<;"ул. Рихарда Зорге, ул. им. Города Галле, а.д. М-7 ""Волга"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. М-7 ""Волга"", а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", Калинина ул. (Москово), а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", а.д. 80Н-036 ""Новодесяткино - Тартышево - М-7 ""Волга"""", 70-летия Октября ул. (Дюртюли), Ленина ул. (Дюртюли), Василия Горшкова ул. (Дюртюли)"
М 536 Уфа (Южный АВ) - Дюртюли;>;"Василия Горшкова ул. (Дюртюли), Ленина ул. (Дюртюли), 70-летия Октября ул. (Дюртюли), а.д. 80Н-036 ""Новодесяткино - Тартышево - М-7 ""Волга"""", а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", Калинина ул. (Москово), а.д. 80Н259 ""Подъезд от М-7 ""Волга"" к г. Дюртюли"", а.д. М-7 ""Волга"", а.д. 80К-008 ""Кушнаренково - Чекмагуш - Бакалы"", а.д. 80Н-370 ""Ахметово - М-7 ""Волга"""", а.д. М-7 ""Волга"", ул. им. Города Галле, ул. Рихарда Зорге"
М 547 Уфа - В. Татышлы;<;"Центральная ул. (Верхние Татышлы), а.д. 80К-005 ""Бураево - Старобалтачево - Куеда"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", ул. Зеленая Роща, Энергетиков ул., ул. Грибоедова, ул. Войкова, Кемеровская ул., ул. Комарова, Тонельная ул., пр. Октября, ул. им. Города Галле, ул. Рихарда Зорге"
М 547 Уфа - В. Татышлы;>;"ул. Рихарда Зорге, ул. им. Города Галле, пр. Октября, Тонельная ул., ул. Комарова, Кемеровская ул., ул. Войкова, ул. Грибоедова, Энергетиков ул., ул. Зеленая Роща, а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. 80К-005 ""Бураево - Старобалтачево - Куеда"", Центральная ул. (Верхние Татышлы)"
