37;105;Кумертау - Кинзебаево;46,7;Кумертау АВ, Ермолаево, Новая Уралка, Знаменка, Кривля, Павловка, Кинзебаево;Кинзебаево, Павловка, Кривля, Знаменка, Новая Уралка, Ермолаево, Кумертау АВ;"Бабаевская ул. (Кумертау), Карла Маркса ул. (Кумертау), Советская ул. (Ермолаево), а.д. 80К-034 ""Южный подъезд к с. Ермолаево"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80Н-382 ""Новая Уралка - Кривле-Илюшкино"", а.д. Знаменка - Кинзебаево";"а.д. Знаменка - Кинзебаево, а.д. 80Н-382 ""Новая Уралка - Кривле-Илюшкино"", а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-034 ""Южный подъезд к с. Ермолаево"", Советская ул. (Ермолаево), Карла Маркса ул. (Кумертау), Бабаевская ул. (Кумертау)";1;1;NULL;NULL
38;101;Кумертау - Мелеуз;30,5;Кумертау АВ, Алексеевка, Ира, Мелеуз АВ;Мелеуз АВ, Ира, Алексеевка, Кумертау АВ;"Бабаевская ул. (Кумертау), Магистральная ул. (Кумертау), Шоссейная ул. (Кумертау), а.д. Р-240 ""Уфа - Оренбург"", Березовая ул. (Каран), Ленина ул. (Мелеуз), Бурангулова ул. (Мелеуз)";"Бурангулова ул. (Мелеуз), Ленина ул. (Мелеуз), Березовая ул. (Каран), а.д. Р-240 ""Уфа - Оренбург"", Шоссейная ул. (Кумертау), Магистральная ул. (Кумертау), Бабаевская ул. (Кумертау)";6;NULL;6;NULL
39;110;Кумертау - Михайловка;67;Кумертау АВ, Малое Мусино, Новое Мусино, Лена, Ялчикаево, Таймасово, Зяк-Ишметово, Марьевка, Михайловка;Михайловка, Марьевка, Зяк-Ишметово, Таймасово, Ялчикаево, Лена, Новое Мусино, Малое Мусино, В. огонь, Дуслык, Кумертау АВ;"Бабаевская ул. (Кумертау), Пушкина ул. (Кумертау), 60 лет БАССР ул. (Кумертау), Вокзальная ул. (Кумертау), а.д. Таймасово - Малое Мусино, а.д. 80Н-385 ""Маячный - Михайловка""";"а.д. 80Н-385 ""Маячный - Михайловка"", а.д. Таймасово - Малое Мусино, Вокзальная ул. (Кумертау), 60 лет БАССР ул. (Кумертау), Пушкина ул. (Кумертау), Бабаевская ул. (Кумертау)";1;NULL;1;NULL
40;118;Кумертау - Мраково;70;Кумертау АВ, Ира, Бугульчан, Ковалевка, Худайбердино, Ядгарово, Калдарово, Воскресенское, Давлетша, Ибраево, Мраково АС;Мраково АС, Ибраево, Давлетша, Воскресенское, Калдарово, Ядгарово, Худайбердино, Ковалевка, Бугульчан, Ира МГ, Дуслык, Кумертау АВ;"Бабаевская ул. (Кумертау), Магистральная ул. (Кумертау), Шоссейная ул. (Кумертау), а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-12 ""Магнитогорск - Ира"", Совхозная ул. (Мраково), Биишевой ул. (Мраково)";"Биишевой ул. (Мраково), Совхозная ул. (Мраково), а.д. 80К-12 ""Магнитогорск - Ира"", а.д. Р-240 ""Уфа - Оренбург"", Шоссейная ул. (Кумертау), Магистральная ул. (Кумертау), Бабаевская ул. (Кумертау)";3;3;NULL;NULL
41;б/н;Кумертау - Мурапталово;40,7;Кумертау АВ, Ермолаево, Новая Отрада, Старая Отрада, Аскарово, Максимовка, Мурапталово;Мурапталово, Максимовка, Аскарово, Старая Отрада, Новая Отрада, Ермолаево, Кумертау АВ;"Бабаевская ул. (Кумертау), Карла Маркса ул. (Кумертау), Советская ул. (Ермолаево), а.д. 80К-034 ""Южный подъезд к с. Ермолаево"", а.д. Р-240 ""Уфа - Оренбург""";"а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-034 ""Южный подъезд к с. Ермолаево"", Советская ул. (Ермолаево), Карла Маркса ул. (Кумертау), Бабаевская ул. (Кумертау)";1;1;NULL;NULL
42;б/н;Кумертау - Свобода;38,5;Скорая помощь, Свобода;Свобода, Скорая помощь;"Логовая ул. (Кумертау), Карла Маркса ул. (Кумертау), а.д. 80Н-389 ""Кумертау - а.д. Ермолаево - Маячный"", а.д. 80Н-385 ""Маячный - Михайловка""";"а.д. 80Н-385 ""Маячный - Михайловка"", а.д. 80Н-389 ""Кумертау - а.д. Ермолаево - Маячный"", Карла Маркса ул. (Кумертау), Логовая ул. (Кумертау)";3;3;NULL;NULL
43;109;Кумертау - Тимербаево;59;Кумертау АВ, Ермолаево, Маячный, Сандин-1, Сандин-2, Якупово, Абдулово, Кинзебизово, Тимербаево;Тимербаево, Кинзебизово, Абдулово, Якупово, Сандин-2, Сандин-1, Маячный, Ермолаево, Кумертау АВ;"Бабаевская ул. (Кумертау), Карла Маркса ул. (Кумертау), Советская ул. (Ермолаево), Ленина ул. (Ермолаево), а.д. 80Н-383 ""Ермолаево - Маячный"", Шоссейная ул. (Маячный), а.д. 80Н-387 ""Маячный - Абдулово"", а.д. Тимербаево - Абдулово";"а.д. Тимербаево - Абдулово, а.д. 80Н-387 ""Маячный - Абдулово"", Шоссейная ул. (Маячный), а.д. 80Н-383 ""Ермолаево - Маячный"", Ленина ул. (Ермолаево), Советская ул. (Ермолаево), Карла Маркса ул. (Кумертау), Бабаевская ул. (Кумертау)";1;1;NULL;NULL
44;б/н;Кумертау - Якшимбет;34,2;Кумертау АВ, Ермолаево, Молоканово, Якшимбет;Якшимбет, Молоканово, Ермолаево, Кумертау АВ;"Бабаевская ул. (Кумертау), Карла Маркса ул. (Кумертау), Советская ул. (Ермолаево), Ленина ул. (Ермолаево), а.д. 80Н-383 ""Ермолаево - Маячный"", а.д. 80Н-384 ""Нижнее Бабаларово - а.д. Ермолаево - Маячный""";"а.д. 80Н-384 ""Нижнее Бабаларово - а.д. Ермолаево - Маячный"", а.д. 80Н-383 ""Ермолаево - Маячный"", Ленина ул. (Ермолаево), Советская ул. (Ермолаево), Карла Маркса ул. (Кумертау), Бабаевская ул. (Кумертау)";1;1;NULL;NULL
45;116;Кутлугуза - Стерлитамак;57;Кутлугуза, Инзелга, Цапаловка, Русский Саскуль, Покровка, Большой Куганак, Косяковка, Стерлитамак АВ;Стерлитамак АВ, Косяковка, Большой Куганак, Покровка, Русский Саскуль, Цапаловка, Инзелга, Кутлугуза;"а.д. 80Н-225 ""Цапаловка - Янгискаин - Алатана"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-052 ""Стерлитамак - Красноусольский"", Ленина ул. (Косяковка), Бабушкина ул. (г. Стерлитамак), Техническая ул., Техническая ул. (Стерлитамак), Западная ул. (Стерлитамак)";"Западная ул. (Стерлитамак), Техническая ул. (Стерлитамак), Техническая ул., Бабушкина ул. (г. Стерлитамак), Ленина ул. (Косяковка), а.д. 80Н-052 ""Стерлитамак - Красноусольский"", а.д. 80К-028 ""Толбазы - Красноусольский"", а.д. 80Н-225 ""Цапаловка - Янгискаин - Алатана""";2;2;NULL;NULL
46;б/н;Межгорье -  Белорецк;81;Белорецк АВ, Азикеево МГ, Азналкино МГ, Кадыш МГ, Серменево МГ, Улу-Елга МГ, Карталы МГ, Межгорье МГ;Межгорье МГ, Карталы МГ, Улу-Елга МГ, Серменево МГ, Кадыш МГ, Азналкино МГ, Азикеево МГ, Белорецк АВ;"С. Кирова ул. (Белорецк), С.Тюленина ул. (Белорецк), В.Блюхера ул. (Белорецк), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", а.д. 80К-031 ""Уфа - Инзер - Белорецк"", а.д. местного значения паодъезд к ЗАТО Межгорье";"а.д. местного значения паодъезд к ЗАТО Межгорье, а.д. 80К-031 ""Уфа - Инзер - Белорецк"", а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", В.Блюхера ул. (Белорецк), С.Тюленина ул. (Белорецк), С. Кирова ул. (Белорецк)";1;1;NULL;NULL
47;242;Мелеуз - В.Биккузино;60,5;Мелеуз АВ, пов. Смак, Арсланово, Кизрай, Шарипово, Кутлубулатово, Бусурмановка, Восточное, п. Сарышево, Юмагузино АС, Новобиккузино, В.Биккузино;В.Биккузино, Новобиккузино, Юмагузино АС, п. Сарышево, Восточное, Бусурмановка, Кутлубулатово, Шарипово, Кизрай, Арсланово, пов. Смак, Мелеуз АВ;"Бурангулова ул. (Мелеуз), Смоленская ул. (Мелеуз), а.д. 80Н-025 ""Ишимбай - Воскресенское - Мелеуз"", а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", Гиндуллы Исянюлова ул (Малошарипово), а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино""";"а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино"", а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", Гиндуллы Исянюлова ул (Малошарипово), а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", а.д. 80Н-025 ""Ишимбай - Воскресенское - Мелеуз"", Смоленская ул. (Мелеуз), Бурангулова ул. (Мелеуз)";1;1;NULL;NULL
48;225;Мелеуз - Мраково;77;Мелеуз АВ, Ира, Бугульчан, Худайбердино, Ялчино МГ, Нижнесапашево, Валитово, Волостновка, Калдарово, Воскресенское, Ибраево, Мраково АС;Мраково АС, Ибраево, Воскресенское, Калдарово, Волостновка, Валитово, Нижнесапашево, Ялчино МГ, Худайбердино, Бугульчан, Ира, Мелеуз АВ;"Бурангулова ул. (Мелеуз), Ленина ул. (Мелеуз), Березовая ул. (Каран), а.д. Р-240 ""Уфа - Оренбург"", а.д. 80К-12 ""Магнитогорск - Ира"", а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино"", а.д. Валитово - Волостновка, а.д. 80Н-360 ""Волостновка - а.д. Магнитогорск - Ира"", а.д. 80К-12 ""Магнитогорск - Ира"", Совхозная ул. (Мраково), Биишевой ул. (Мраково)";"Биишевой ул. (Мраково), Совхозная ул. (Мраково), а.д. 80К-12 ""Магнитогорск - Ира"", а.д. 80Н-360 ""Волостновка - а.д. Магнитогорск - Ира"", а.д. Валитово - Волостновка, а.д. 80Н-357 ""Худайбердино - Ялчино - Валитово - Юмагузино - Верхнебиккузино"", а.д. 80К-12 ""Магнитогорск - Ира"", а.д. Р-240 ""Уфа - Оренбург"", Березовая ул. (Каран), Ленина ул. (Мелеуз), Бурангулова ул. (Мелеуз)";1;1;NULL;NULL
49;229;Мелеуз - Федоровка;62;Мелеуз АВ, Романовка, Саитово, Б. Четырман, Балыклы, Каралачик, Балыкбаш, Федоровка АС МГ,;Федоровка АС МГ,, Балыкбаш, Каралачик, Балыклы, Б. Четырман, Саитово, Романовка, Мелеуз АВ;"а.д. 80Н-034 ""Мелеуз - Федоровка""";"а.д. 80Н-034 ""Мелеуз - Федоровка""";2;2;NULL;NULL
50;241;Мелеуз - Юмагузино;45,6;Мелеуз АВ, пов. Смак, Арсланово, Кизрай, Шарипово, Кутлубулатово, Бусурмановка, Восточное, п. Сарышево, Юмагузино АС;Юмагузино АС, п. Сарышево, Восточное, Бусурмановка, Кутлубулатово, Шарипово, Кизрай, Арсланово, пов. Смак, Мелеуз АВ;"Бурангулова ул. (Мелеуз), Смоленская ул. (Мелеуз), а.д. 80Н-025 ""Ишимбай - Воскресенское - Мелеуз"", а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", Гиндуллы Исянюлова ул (Малошарипово), а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское""";"а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", Гиндуллы Исянюлова ул (Малошарипово), а.д. 80Н-046 ""Смаково - Басурмановка - Юмагузино - Воскресенское"", а.д. 80Н-025 ""Ишимбай - Воскресенское - Мелеуз"", Смоленская ул. (Мелеуз), Бурангулова ул. (Мелеуз)";1;NULL;1;NULL
51;245;Мелеуз - Юрматы ч/з Саитово;39;NULL;NULL;NULL;NULL;1;1;NULL;NULL
52;149;Месягутово - В.Киги;30;Месягутово АВ, Рухтино, Душанбеково, В.Киги;В.Киги, Душанбеково, Рухтино, Месягутово АВ;"Коммунистическая ул. (Месягутово), Советская ул. (Месягутово), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", ул. Ибрагимова (Верхние Киги)";"ул. Ибрагимова (Верхние Киги), а.д. 80К-004 ""Бирск - Тастуба - Сатка"", Советская ул. (Месягутово), Коммунистическая ул. (Месягутово)";1;1;NULL;NULL
53;128;Месягутово - Шарипово;17;Месягутово АВ, Сикияз, Шарипово, Мещегарово, Еланыш, Турналы, Чулпан, Ильтаево, Татарский Малояз, Малояз АС;Малояз АС, Татарский Малояз, Ильтаево, Чулпан, Турналы, Еланыш, Мещегарово, Шарипово, Сикияз, Месягутово АВ;"а.д. 80К-007 ""Кропачево - Месягутово - Ачит"", а.д. 80Н-443 ""Мещегарово - а.д. Кропачево - Месягутово - Ачит"", а.д. 80Н-438 ""Мещегарово - Турнали - Мурсалимкино"", а.д. 80Н-441 ""Чулпан - Новые Турналы"", а.д. 80К-024 ""Подъезд к санаторию""Янгантау"", а.д. 80К-007 ""Кропачево - Месягутово - Ачит""";"а.д. 80К-007 ""Кропачево - Месягутово - Ачит"", а.д. 80К-024 ""Подъезд к санаторию""Янгантау"", а.д. 80Н-441 ""Чулпан - Новые Турналы"", а.д. 80Н-438 ""Мещегарово - Турнали - Мурсалимкино"", а.д. 80Н-443 ""Мещегарово - а.д. Кропачево - Месягутово - Ачит"", а.д. 80К-007 ""Кропачево - Месягутово - Ачит""";1;1;NULL;NULL
54;116;Нефтекамск - Амзя;22,3;Нефтекамск АВ, Раздолье, Музяково, Мурзино, Калтаево, Сосновка, Амзя АС;Амзя АС, Сосновка, Калтаево, Мурзино, Музяково, Раздолье, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Янаульная ул. (Нефтекамск), Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", а.д. 80Н-346 ""Кадреково - Большая Амзя"", Центральная ул. (Музяк), а.д. 80Н-346 ""Кадреково - Большая Амзя"", Моховая ул. (Амзя)";"Моховая ул. (Амзя), а.д. 80Н-346 ""Кадреково - Большая Амзя"", Центральная ул. (Музяк), а.д. 80Н-346 ""Кадреково - Большая Амзя"", а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, Янаульная ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";3;NULL;NULL;3
55;116-2;Нефтекамск - Амзя - 9 км;31;Нефтекамск АВ, Раздолье, Музяково, Мурзино, Калтаево, Сосновка, Амзя, Амзя, 9 км;Амзя, 9 км, Амзя, Сосновка, Калтаево, Мурзино, Музяково, Раздолье, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Янаульная ул. (Нефтекамск), Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", а.д. 80Н-346 ""Кадреково - Большая Амзя"", Центральная ул. (Музяк), а.д. 80Н-346 ""Кадреково - Большая Амзя"", Моховая ул. (Амзя), Садовая ул., Озерная ул.";"Озерная ул., Садовая ул., Моховая ул. (Амзя), а.д. 80Н-346 ""Кадреково - Большая Амзя"", Центральная ул. (Музяк), а.д. 80Н-346 ""Кадреково - Большая Амзя"", а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, Янаульная ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";1;1;NULL;NULL
56;671;Нефтекамск - Бирск;155;Бирск АВ М/Г, Баженово, Чураево, Бураево АС М/Г, Красный Холм АС, Калтасы АС, Нефтекамск АВ;Нефтекамск АВ, Калтасы АС, Красный Холм АС, Бураево АС М/Г, Чураево, Баженово, Бирск АВ М/Г;"а.д. 80К-029 ""Уфа - Бирск - Янаул"", Садовая ул. (Чураево), Я. Ялкайна ул. (Чураево), а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-315, а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Кооперативная ул. Калтасы), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Трактовая ул. (Нефтекамск)";"Трактовая ул. (Нефтекамск), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Кооперативная ул. Калтасы), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", а.д. Р-315, а.д. 80К-029 ""Уфа - Бирск - Янаул"", Я. Ялкайна ул. (Чураево), Садовая ул. (Чураево), а.д. 80К-029 ""Уфа - Бирск - Янаул""";4;NULL;4;NULL
57;672;Нефтекамск - Бураево;98;Нефтекамск АВ, Калтасы АС, Красный Холм АС, Бураево АС;Бураево АС, Красный Холм АС, Калтасы АС, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Кооперативная ул. Калтасы), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", а.д. Р-315, а.д. 80К-029 ""Уфа - Бирск - Янаул""";"а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. Р-315, а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Кооперативная ул. Калтасы), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Трактовая ул. (Нефтекамск)";1;1;NULL;NULL
58;675;Нефтекамск - В. Татышлы - Ст. Балтачево;164;Нефтекамск АВ, Янаул АВ М/Г, Салихово, Верхние Татышлы АС М/Г, Ст. Балтачево АС;Ст. Балтачево АС, Верхние Татышлы АС М/Г, Салихово, Янаул АВ М/Г, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Янаульная ул. (Нефтекамск), Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Худайбердина ул. (Янаул), Азина ул. (Янаул), а.д. 80К-029 ""Уфа - Бирск - Янаул"", а.д. 80 Н-065 ""Янаул - Верхние Татышлы"", Центральная ул. (Верхние Татышлы), а.д. 80К-005 ""Бураево - Старобалтачево - Куеда""";"а.д. 80К-005 ""Бураево - Старобалтачево - Куеда"", Центральная ул. (Верхние Татышлы), а.д. 80 Н-065 ""Янаул - Верхние Татышлы"", а.д. 80К-029 ""Уфа - Бирск - Янаул"", Азина ул. (Янаул), Худайбердина ул. (Янаул), а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, Янаульная ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";2;NULL;2;NULL
59;111;Нефтекамск - Зубовка с/о;14,2;"Нефтекамск АВ, БГУ, д. Воробьево, ""С/о """"Зеленая роща"""""", д. Зубовка, ""С/о """"Пчелка"""""", ""С/о """"Урожай"""""", ""С/о """"Медик"""""", С/огород";"С/огород, ""С/о """"Медик"""""", ""С/о """"Урожай"""""", ""С/о """"Пчелка"""""", д. Зубовка, ""С/о """"Зеленая роща"""""", д. Воробьево, БГУ, Нефтекамск АВ";Трактовая ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Автозаводская ул. (Нефтекамск), а.д. Нефтекамск - Камбарка;а.д. Нефтекамск - Камбарка, Автозаводская ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Трактовая ул. (Нефтекамск);1;NULL;1;NULL
60;121;Нефтекамск - Калегино;32;Нефтекамск АВ, Кутлинка, Кариево, пер. Кутерем, Калегино;Калегино, пер. Кутерем, Кариево, Кутлинка, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", а.д. 80Н-312 ""Кутерем - Калегино""";"а.д. 80Н-312 ""Кутерем - Калегино"", а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Трактовая ул. (Нефтекамск)";1;NULL;1;NULL
61;113;Нефтекамск - Калтасы;41,7;Нефтекамск АВ, Кутлинка, Кариево, Кутерем, Кельтей, Тыхтем, Кокуш, Качмаш, Калтасы АС;Калтасы АС, Качмаш, Кокуш, Тыхтем, Кельтей, Кутерем, Кариево, Кутлинка, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Кооперативная ул. Калтасы)";"Кооперативная ул. Калтасы), а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Трактовая ул. (Нефтекамск)";2;NULL;NULL;2
62;112 э;Нефтекамск - Карманово;29,5;"Нефтекамск АВ, Раздолье, Комплекс, Профилакторий, ""С/о """"Белая поляна"""""", Кувакино, Карманово, ЖДВ Карманово, пос. Энергетик (Карманово)";"пос. Энергетик (Карманово), ЖДВ Карманово, Карманово, Кувакино, ""С/о """"Белая поляна"""""", Профилакторий, Комплекс, Раздолье, Нефтекамск АВ";"Трактовая ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Янаульная ул. (Нефтекамск), Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Магистральная ул. (Карманово), Высоковольтная ул. (Карманово)";"Высоковольтная ул. (Карманово), Магистральная ул. (Карманово), а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, Янаульная ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";3;3;NULL;NULL
63;112;Нефтекамск - Кармановская ГРЭС;30;"Нефтекамск АВ, Раздолье, Комплекс, Профилакторий, ""С/о """"Белая поляна"""""", Кувакино, Карманово, ЖДВ Карманово, пос. Энергетик (Карманово), Кармановская ГРЭС";"Кармановская ГРЭС, пос. Энергетик (Карманово), ЖДВ Карманово, Карманово, Кувакино, ""С/о """"Белая поляна"""""", Профилакторий, Комплекс, Раздолье, Нефтекамск АВ";"Трактовая ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Янаульная ул. (Нефтекамск), Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Магистральная ул. (Карманово), Высоковольтная ул. (Карманово)";"Высоковольтная ул. (Карманово), Магистральная ул. (Карманово), а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, а.д. 80К-014 ""Нефтекамск - Янаул"", Янаульское шоссе, Янаульная ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";3;NULL;NULL;3
64;132;Нефтекамск - Карякино;9,2;Нефтекамск АВ, Карякино;Карякино, Нефтекамск АВ;Трактовая ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Автозаводская ул. (Нефтекамск), а.д. Нефтекамск - Карякино;а.д. Нефтекамск - Карякино, Автозаводская ул. (Нефтекамск), Магистральная ул. (Нефтекамск), Трактовая ул. (Нефтекамск);1;NULL;1;NULL
65;115;Нефтекамск - Красный Холм;60;Нефтекамск АВ, Кутлинка, Кариево, Кутерем, Кельтей, Тыхтем, Кокуш, Качмаш, Калтасы, Калмаш, Киебак, Краснохолмская АС, Красный Холм АС;Красный Холм АС, Краснохолмская АС, Киебак, Калмаш, Калтасы, Качмаш, Кокуш, Тыхтем, Кельтей, Кутерем, Кариево, Кутлинка, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), а.д. 80Н-032 ""Красный Холм - Нефтекамск""";"а.д. 80Н-032 ""Красный Холм - Нефтекамск"", Трактовая ул. (Нефтекамск)";2;NULL;NULL;2
66;102;Нефтекамск - Куяново;47;Нефтекамск АВ, Ташкиново, Ташкиновский парк, Уразаево, Подстанция Арлан, КНС 13, Арлан, Нагаево, Актанышбаш, КНС 7, Шушнур, Новая Мушта, Сабанчи, Шарипово, Купербаш, КНС 22, Промысел, Куяново;Куяново, Промысел, КНС 22, Купербаш, Шарипово, Сабанчи, Новая Мушта, Шушнур, КНС 7, Актанышбаш, Нагаево, Арлан, КНС 13, Подстанция Арлан, Уразаево, Ташкиновский парк, Ташкиново, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), Дорожная ул. (Нефтекамск), а.д. 80К-038 ""Дюртюли - Нефтекамск""";"а.д. 80К-038 ""Дюртюли - Нефтекамск"", Дорожная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";3;NULL;3;NULL
67;101;Нефтекамск - Н. Березовка;8,9;NULL;NULL;NULL;NULL;5;NULL;NULL;5
68;105;Нефтекамск - Н. Буртюк;55;Нефтекамск АВ, Ташкиново, Ташкиновский парк, Уразаево, Подстанция Арлан, КНС 13, Арлан, Нагаево, Актанышбаш, КНС 7, Шушнур, Новая Мушта, Сабанчи, Шарипово, Купербаш, КНС 22, Промысел, Редькино, Куяново, Профилакторий, Хазино, Новая Бура, Новый Буртюк;Новый Буртюк, Новая Бура, Хазино, Профилакторий, Куяново, Редькино, Промысел, КНС 22, Купербаш, Шарипово, Сабанчи, Новая Мушта, Шушнур, КНС 7, Актанышбаш, Нагаево, Арлан, КНС 13, Подстанция Арлан, Уразаево, Ташкиновский парк, Ташкиново, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), Дорожная ул. (Нефтекамск), а.д. 80К-038 ""Дюртюли - Нефтекамск"", а.д. подъезд к д. Новый Буртюк";"а.д. подъезд к д. Новый Буртюк, а.д. 80К-038 ""Дюртюли - Нефтекамск"", Дорожная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";1;1;NULL;NULL
69;106;Нефтекамск - Н.Янзигит;36;Нефтекамск АВ, Ташкиново, Ташкиновский парк, Уразаево, Подстанция Арлан, КНС 13, Арлан, Ашит, Миняевка, Новый Янзигит;Новый Янзигит, Миняевка, Ашит, Арлан, КНС 13, Подстанция Арлан, Уразаево, Ташкиновский парк, Ташкиново, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), Дорожная ул. (Нефтекамск), а.д. 80К-038 ""Дюртюли - Нефтекамск"", а.д. 80Н-588 ""Арлан - Ашит"", а.д. 80Н-344 ""Ашит - Агидель""";"а.д. 80Н-344 ""Ашит - Агидель"", а.д. 80Н-588 ""Арлан - Ашит"", а.д. 80К-038 ""Дюртюли - Нефтекамск"", Дорожная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";1;NULL;NULL;1
70;110;Нефтекамск - Саузбашево;42,2;Нефтекамск АВ, Арлан, Н. Уразаево, С/огороды, Ивановка, Саклово, Саузбашево;Саузбашево, Саклово, Ивановка, С/огороды, Н. Уразаево, Арлан, Нефтекамск АВ;"Трактовая ул. (Нефтекамск), Дорожная ул. (Нефтекамск), а.д. 80К-038 ""Дюртюли - Нефтекамск"", а.д. 80Н-588 ""Арлан - Ашит"", а.д. 80Н-347 ""Ашит - Сузбаш - Новокабаново""";"а.д. 80Н-347 ""Ашит - Сузбаш - Новокабаново"", а.д. 80Н-588 ""Арлан - Ашит"", а.д. 80К-038 ""Дюртюли - Нефтекамск"", Дорожная ул. (Нефтекамск), Трактовая ул. (Нефтекамск)";1;NULL;1;NULL
